# Percent efficiencies for sum of all SR bins, each SR bin, SR bin groups:
      mg   mchi10    xsec (pb)      all SRs          SR1          SR2          SR3          SR4          SR5          SR6          SR7          SR8          SR9         SR10         SR11         SR12         SR13         SR14         SR15         SR16         SR17         SR18         SR19         SR20         SR21         SR22         SR23         SR24         SR25         SR26         SR27         SR28         SR29         SR30         SR31         SR32         SR33         SR34         SR35         SR36         SR37         SR38         SR39         SR40         SR41         SR42         SR43         SR44         SR45         SR46         SR47         SR48         SR49    hadronSRs    leptonSRs     shortSRs      longSRs      1DTkSRs  multiDTkSRs 
    2200       25    3.560e-04      0.15927      0.00000      0.00000      0.00000      0.00000      0.00014      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00106      0.00000      0.00057      0.00000      0.00000      0.00000      0.00000      0.00000      0.05296      0.00031      0.00814      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.03242      0.00752      0.00540      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.04725      0.00000      0.00107      0.00000      0.00245      0.06317      0.09365      0.14164      0.01517      0.15682      0.00245 
    2200       50    3.560e-04      0.53338      0.00000      0.00000      0.00000      0.00000      0.00306      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01462      0.00056      0.00050      0.00000      0.00000      0.00000      0.00000      0.00000      0.22655      0.00000      0.01996      0.00000      0.00682      0.00000      0.00000      0.00000      0.00231      0.00000      0.00000      0.00000      0.11196      0.00453      0.01743      0.00314      0.00000      0.00000      0.00645      0.00000      0.00069      0.00000      0.00000      0.00000      0.09887      0.00742      0.00570      0.00000      0.00284      0.26524      0.26530      0.47737      0.05318      0.53055      0.00284 
    2200       75    3.560e-04      0.82278      0.00000      0.00000      0.00000      0.00000      0.00065      0.00000      0.00104      0.00000      0.00000      0.00000      0.00000      0.00000      0.02760      0.00277      0.00063      0.00000      0.00000      0.00000      0.00000      0.00000      0.34601      0.01416      0.02685      0.00446      0.00004      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.19126      0.00000      0.01518      0.00000      0.00073      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.14748      0.00000      0.03543      0.00000      0.00849      0.42418      0.39011      0.73070      0.08359      0.81429      0.00849 
    2200      150    3.560e-04      1.63806      0.00000      0.00000      0.00000      0.00000      0.00237      0.00093      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.04838      0.00885      0.01003      0.00003      0.00000      0.00000      0.00000      0.00000      0.68854      0.06416      0.09047      0.01857      0.00074      0.00000      0.00000      0.00000      0.00061      0.00133      0.00039      0.00000      0.30772      0.02392      0.04203      0.00686      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.25137      0.00616      0.03546      0.00000      0.02914      0.93234      0.67658      1.40507      0.20385      1.60892      0.02914 
    2200      200    3.560e-04      2.20063      0.00000      0.00000      0.00000      0.00000      0.00210      0.00096      0.00658      0.00000      0.00000      0.00000      0.00000      0.00000      0.03799      0.01462      0.00082      0.00000      0.00000      0.00000      0.00000      0.00000      0.92670      0.08079      0.13804      0.01049      0.00234      0.00098      0.00075      0.00000      0.00000      0.00000      0.00000      0.00000      0.39909      0.03645      0.06604      0.00838      0.00000      0.00000      0.00000      0.00000      0.00108      0.00059      0.00054      0.00000      0.31205      0.02621      0.03892      0.00238      0.08574      1.21910      0.89580      1.84195      0.27295      2.11490      0.08574 
    2200      400    3.560e-04      3.88700      0.00000      0.00000      0.00000      0.00000      0.00266      0.00081      0.00000      0.00052      0.00000      0.00000      0.00000      0.00000      0.04862      0.04385      0.00639      0.00395      0.00000      0.00000      0.00000      0.00000      1.31794      0.51171      0.19932      0.13232      0.00101      0.00048      0.00000      0.00124      0.00083      0.00104      0.00000      0.00000      0.38690      0.18421      0.05652      0.03388      0.00002      0.00051      0.00050      0.00000      0.00000      0.00339      0.00000      0.00000      0.42453      0.20739      0.06948      0.02585      0.22113      2.26809      1.39778      3.13591      0.52997      3.66587      0.22113 
    2200      600    3.560e-04      5.24865      0.00000      0.00000      0.00000      0.00000      0.00809      0.00134      0.00000      0.00045      0.00000      0.00000      0.00000      0.00000      0.06038      0.12502      0.00245      0.00837      0.00000      0.00253      0.00000      0.00000      1.31353      1.32117      0.15707      0.21181      0.00000      0.00004      0.00000      0.00000      0.00000      0.00044      0.00000      0.00061      0.31271      0.28598      0.03394      0.06457      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.36258      0.40378      0.05660      0.05256      0.46264      3.21222      1.57380      4.19759      0.58843      4.78601      0.46264 
    2200      800    3.560e-04      6.41968      0.00000      0.00000      0.00000      0.00000      0.00164      0.01037      0.00000      0.00035      0.00000      0.00000      0.00000      0.00000      0.01905      0.13104      0.01079      0.02339      0.00000      0.00000      0.00000      0.00000      0.94469      2.24884      0.19661      0.41316      0.00000      0.00355      0.00000      0.00000      0.00000      0.00462      0.00000      0.00424      0.17668      0.44520      0.01775      0.03396      0.00000      0.00000      0.00000      0.00000      0.00044      0.00339      0.00000      0.00000      0.26529      0.65961      0.04179      0.15440      0.60884      3.99991      1.81092      4.91439      0.89644      5.81083      0.60884 
    2200     1000    3.560e-04      7.37428      0.00000      0.00000      0.00000      0.00000      0.00000      0.01658      0.00073      0.00054      0.00000      0.00000      0.00000      0.00000      0.04012      0.24440      0.00261      0.05465      0.00000      0.00000      0.00000      0.00000      0.68433      2.98069      0.11603      0.61339      0.00000      0.00116      0.00000      0.00000      0.00054      0.00535      0.00039      0.00028      0.09728      0.47439      0.01182      0.09398      0.00000      0.00000      0.00053      0.00000      0.00000      0.00000      0.00000      0.00053      0.16414      0.91002      0.01359      0.13044      0.71577      4.75406      1.90445      5.61900      1.03951      6.65852      0.71577 
    2200     1200    3.560e-04      7.91056      0.00000      0.00000      0.00000      0.00000      0.00000      0.01129      0.00000      0.00088      0.00000      0.00000      0.00000      0.00000      0.01642      0.34076      0.00236      0.06092      0.00000      0.00000      0.00000      0.00000      0.38990      3.48047      0.06384      0.65373      0.00000      0.00000      0.00000      0.00000      0.00000      0.00734      0.00000      0.00000      0.05347      0.59119      0.01796      0.12445      0.00074      0.00139      0.00000      0.00000      0.00000      0.00899      0.00000      0.00013      0.08264      0.99533      0.01933      0.18476      0.80227      5.02056      2.08774      5.97994      1.12835      7.10829      0.80227 
    2200     1300    3.560e-04      7.89260      0.00000      0.00000      0.00000      0.00000      0.00000      0.00404      0.00000      0.00121      0.00000      0.00000      0.00000      0.00000      0.02154      0.32286      0.01279      0.04992      0.00000      0.00000      0.00000      0.00000      0.30821      3.47849      0.05418      0.77791      0.00000      0.00160      0.00000      0.00000      0.00129      0.00100      0.00000      0.00051      0.03877      0.64199      0.00538      0.09198      0.00051      0.00040      0.00000      0.00000      0.00003      0.00355      0.00000      0.00104      0.08477      1.01056      0.01641      0.16222      0.79943      5.03114      2.06203      5.91962      1.17355      7.09317      0.79943 
    2200     1400    3.560e-04      7.73664      0.00000      0.00000      0.00000      0.00000      0.00149      0.00841      0.00000      0.00149      0.00000      0.00000      0.00000      0.00000      0.02010      0.50449      0.00369      0.08990      0.00000      0.00000      0.00000      0.00000      0.22601      3.33423      0.04931      0.76081      0.00000      0.00000      0.00000      0.00000      0.00000      0.00210      0.00000      0.00069      0.05440      0.57589      0.00125      0.10616      0.00000      0.00229      0.00000      0.00000      0.00000      0.00141      0.00000      0.00102      0.05608      0.90126      0.01300      0.20370      0.81744      4.99994      1.91926      5.68816      1.23104      6.91920      0.81744 
    2200     1500    3.560e-04      7.80605      0.00000      0.00000      0.00000      0.00000      0.00000      0.00449      0.00000      0.00116      0.00000      0.00000      0.00000      0.00000      0.04067      0.53616      0.00704      0.09993      0.00000      0.00140      0.00000      0.00000      0.17827      3.54634      0.03478      0.68574      0.00000      0.01302      0.00000      0.00000      0.00000      0.00200      0.00000      0.00000      0.01955      0.48016      0.00683      0.07071      0.00000      0.01749      0.00000      0.00000      0.00044      0.00742      0.00063      0.00324      0.04511      0.92724      0.01087      0.19370      0.87165      5.13599      1.79841      5.81976      1.11464      6.93440      0.87165 
    2200     1600    3.560e-04      7.71873      0.00000      0.00000      0.00000      0.00000      0.00322      0.01121      0.00000      0.00078      0.00000      0.00000      0.00000      0.00000      0.01953      0.85311      0.00969      0.19420      0.00607      0.00140      0.00000      0.00000      0.13987      3.12764      0.04979      0.70725      0.00000      0.00003      0.00000      0.00000      0.00000      0.00186      0.00000      0.00076      0.02525      0.53759      0.00623      0.08947      0.00000      0.00205      0.00000      0.00071      0.00000      0.01694      0.00000      0.00349      0.02675      0.91963      0.01597      0.13181      0.81644      5.12376      1.77853      5.69216      1.21013      6.90229      0.81644 
    2200     1700    3.560e-04      7.13564      0.00000      0.00000      0.00000      0.00000      0.00000      0.00477      0.00000      0.00307      0.00000      0.00535      0.00000      0.00000      0.04547      1.08607      0.00841      0.28406      0.00000      0.00063      0.00000      0.00000      0.09973      2.72766      0.03256      0.63469      0.00000      0.00213      0.00000      0.00000      0.00000      0.01287      0.00000      0.00405      0.01536      0.43518      0.00433      0.09584      0.00000      0.01235      0.00000      0.00000      0.00180      0.01945      0.00000      0.00703      0.02074      0.73824      0.00202      0.15542      0.67637      4.93246      1.52681      5.22779      1.23148      6.45927      0.67637 
    2200     1800    3.560e-04      6.03065      0.00000      0.00000      0.00000      0.00000      0.00147      0.03310      0.00502      0.01533      0.00135      0.00635      0.00000      0.00759      0.04348      1.61637      0.00155      0.35071      0.00000      0.00000      0.00000      0.00044      0.04749      1.70732      0.01088      0.32148      0.00000      0.00000      0.00000      0.00055      0.00000      0.00907      0.00000      0.00534      0.00314      0.31409      0.00265      0.08690      0.00000      0.00978      0.00000      0.00000      0.00055      0.01566      0.00000      0.01134      0.03239      0.62244      0.00194      0.10885      0.63602      4.16994      1.22469      4.46405      0.93058      5.39463      0.63602 
    2200     1900    3.560e-04      4.50498      0.00000      0.00017      0.00000      0.00146      0.00200      0.09654      0.00000      0.01935      0.00040      0.00668      0.00000      0.00107      0.03406      1.67843      0.00634      0.37465      0.00000      0.00000      0.00000      0.00000      0.00983      0.76739      0.00591      0.15753      0.00150      0.00526      0.00000      0.00231      0.00133      0.01445      0.00000      0.00174      0.00373      0.29486      0.00000      0.02822      0.00000      0.00385      0.00000      0.00000      0.00000      0.01445      0.00000      0.00039      0.01142      0.38093      0.00027      0.09393      0.48453      3.16182      0.85864      3.32729      0.69317      4.02045      0.48453 
    2200     2000    3.560e-04      2.53560      0.00425      0.00831      0.00000      0.00084      0.00787      0.19892      0.00000      0.04114      0.00129      0.01011      0.00000      0.00374      0.01853      0.64257      0.00155      0.15910      0.00000      0.01041      0.00000      0.00000      0.01530      0.55982      0.00035      0.10839      0.00000      0.00752      0.00000      0.00090      0.00000      0.01738      0.00000      0.00000      0.00224      0.08080      0.00085      0.03949      0.00057      0.02967      0.00000      0.00000      0.00000      0.02363      0.00000      0.00152      0.01703      0.26358      0.00173      0.04259      0.21364      1.79246      0.52950      1.91978      0.40218      2.32196      0.21364 
    2300       25    2.130e-04      0.24181      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00333      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.07180      0.00518      0.00077      0.00075      0.00074      0.00000      0.00041      0.00000      0.00000      0.00000      0.00000      0.00000      0.08605      0.00164      0.01547      0.00000      0.00000      0.00000      0.00000      0.00000      0.00077      0.00000      0.00000      0.00000      0.05453      0.00000      0.00000      0.00000      0.00037      0.08183      0.15962      0.22404      0.01740      0.24145      0.00037 
    2300       50    2.130e-04      0.48047      0.00000      0.00000      0.00000      0.00000      0.00173      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01596      0.00529      0.00311      0.00000      0.00000      0.00000      0.00000      0.00000      0.18798      0.00453      0.02644      0.00000      0.00021      0.00000      0.00000      0.00000      0.00090      0.00000      0.00000      0.00000      0.12769      0.00288      0.01866      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.06569      0.00000      0.01152      0.00000      0.00789      0.24503      0.22755      0.41285      0.05973      0.47258      0.00789 
    2300       75    2.130e-04      0.80700      0.00000      0.00000      0.00000      0.00000      0.00706      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01312      0.00057      0.00214      0.00080      0.00000      0.00000      0.00000      0.00000      0.35395      0.01329      0.03950      0.00852      0.00806      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.17814      0.00176      0.01850      0.00058      0.00095      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.13084      0.00317      0.01532      0.00029      0.01043      0.43895      0.35762      0.71092      0.08565      0.79657      0.01043 
    2300      150    2.130e-04      1.75823      0.00000      0.00000      0.00000      0.00000      0.00804      0.00000      0.00001      0.00000      0.00000      0.00000      0.00000      0.00000      0.03907      0.00745      0.01030      0.00059      0.00000      0.00000      0.00000      0.00000      0.69252      0.03931      0.05541      0.01604      0.00122      0.00655      0.00000      0.00000      0.00156      0.00000      0.00000      0.00000      0.41344      0.02058      0.05793      0.01188      0.00439      0.00075      0.00000      0.00000      0.00000      0.00039      0.00000      0.00000      0.28929      0.01951      0.02886      0.00097      0.03220      0.86873      0.85731      1.54404      0.18199      1.72603      0.03220 
    2300     1300    2.130e-04      7.87604      0.00000      0.00000      0.00000      0.00000      0.00000      0.00404      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.02142      0.28190      0.00245      0.06397      0.00000      0.00000      0.00000      0.00000      0.33316      3.49803      0.07959      0.69472      0.00000      0.00000      0.00000      0.00000      0.00000      0.00083      0.00000      0.00523      0.04179      0.56505      0.00614      0.12625      0.00000      0.00110      0.00000      0.00066      0.00048      0.00519      0.00000      0.00220      0.08381      1.05390      0.02505      0.18444      0.79467      4.97927      2.10210      5.89069      1.19069      7.08137      0.79467 
    2300     1400    2.130e-04      8.23924      0.00000      0.00000      0.00000      0.00000      0.00000      0.01163      0.00000      0.00058      0.00000      0.00000      0.00000      0.00000      0.01555      0.34000      0.00523      0.04232      0.00000      0.00000      0.00000      0.00000      0.20713      3.70612      0.05724      0.84183      0.00000      0.00129      0.00000      0.00001      0.00000      0.00089      0.00000      0.00456      0.02603      0.76653      0.00459      0.08062      0.00000      0.00000      0.00000      0.00000      0.00142      0.00226      0.00000      0.00434      0.06940      1.00063      0.00400      0.25649      0.78856      5.22764      2.22304      6.14889      1.30179      7.45068      0.78856 
    2300     1500    2.130e-04      8.07813      0.00000      0.00000      0.00000      0.00000      0.00000      0.00698      0.00000      0.00202      0.00000      0.00108      0.00000      0.00000      0.01932      0.50041      0.00705      0.08734      0.00000      0.00184      0.00000      0.00000      0.18511      3.63571      0.04307      0.74827      0.00000      0.00072      0.00000      0.00000      0.00000      0.00064      0.00000      0.00000      0.02496      0.52019      0.00991      0.07019      0.00000      0.00000      0.00000      0.00066      0.00000      0.01919      0.00000      0.00000      0.05313      1.04988      0.01074      0.17437      0.90535      5.23820      1.93458      6.01916      1.15362      7.17278      0.90535 
    2300     1600    2.130e-04      8.25823      0.00000      0.00000      0.00000      0.00000      0.00000      0.00991      0.00000      0.00162      0.00626      0.00026      0.00000      0.00000      0.01987      0.63599      0.00377      0.14551      0.00000      0.00257      0.00000      0.00000      0.19222      3.67941      0.03694      0.72622      0.00000      0.00644      0.00000      0.00000      0.00099      0.00464      0.00000      0.00000      0.01874      0.63178      0.00272      0.08556      0.00045      0.00077      0.00000      0.00000      0.00000      0.00881      0.00000      0.00101      0.03893      0.93592      0.00237      0.19480      0.86376      5.46055      1.93392      6.19393      1.20054      7.39447      0.86376 
    2300     1700    2.130e-04      7.52239      0.00000      0.00000      0.00000      0.00000      0.00000      0.01394      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.03283      0.74762      0.00706      0.22001      0.00000      0.00024      0.00000      0.00000      0.10317      3.08453      0.02063      0.66272      0.00000      0.00050      0.00000      0.00329      0.00000      0.00998      0.00000      0.00000      0.01407      0.50348      0.00161      0.12136      0.00000      0.00702      0.00000      0.00313      0.00068      0.01850      0.00000      0.00191      0.05223      0.88030      0.00441      0.23608      0.77108      4.89275      1.85855      5.46909      1.28221      6.75130      0.77108 
    2300     1800    2.130e-04      7.04518      0.00000      0.00000      0.00000      0.00000      0.00000      0.01096      0.00000      0.00384      0.00000      0.00000      0.00000      0.00000      0.03860      1.20640      0.00882      0.27988      0.00000      0.00300      0.00000      0.00000      0.09056      2.65707      0.01727      0.52680      0.00000      0.00256      0.00000      0.00000      0.00063      0.01048      0.00000      0.00000      0.01478      0.41016      0.00511      0.12370      0.00000      0.00000      0.00000      0.00215      0.00044      0.01784      0.00000      0.00185      0.03165      0.73194      0.00697      0.14157      0.70017      4.84319      1.50182      5.22707      1.11795      6.34502      0.70017 
    2300     1900    2.130e-04      5.98660      0.00000      0.00000      0.00000      0.00000      0.00392      0.02069      0.00000      0.00533      0.00000      0.00109      0.00000      0.00084      0.03610      1.59452      0.00262      0.35493      0.00000      0.00139      0.00000      0.00000      0.05171      1.68350      0.00993      0.34361      0.00000      0.00026      0.00000      0.00000      0.00000      0.01355      0.00000      0.00474      0.01964      0.34125      0.00000      0.08280      0.00000      0.00363      0.00000      0.00000      0.00000      0.01973      0.00000      0.00255      0.01910      0.62407      0.00138      0.12296      0.62074      4.11019      1.25567      4.43414      0.93171      5.36585      0.62074 
    2300     2000    2.130e-04      4.70436      0.00000      0.00736      0.00000      0.00000      0.00137      0.07271      0.00000      0.01655      0.00000      0.00443      0.00031      0.00225      0.05197      1.71010      0.01137      0.32098      0.00000      0.00205      0.00000      0.00000      0.01967      0.83505      0.00811      0.21073      0.00000      0.01005      0.00000      0.00074      0.00000      0.01246      0.00000      0.00000      0.01439      0.31115      0.00000      0.05929      0.00000      0.00375      0.00000      0.00061      0.00000      0.01557      0.00068      0.00430      0.01682      0.43838      0.00118      0.06927      0.47067      3.27503      0.95866      3.52730      0.70639      4.23369      0.47067 
    2300     2100    2.130e-04      2.32255      0.00000      0.01580      0.00000      0.00073      0.00186      0.14721      0.00066      0.04319      0.00000      0.00194      0.00000      0.00000      0.01277      0.62279      0.00087      0.13068      0.00604      0.00456      0.00000      0.00090      0.00716      0.46174      0.00489      0.10844      0.00000      0.00964      0.00000      0.00000      0.00000      0.01704      0.00045      0.00701      0.00161      0.13113      0.00000      0.01522      0.00000      0.01695      0.00000      0.00024      0.00049      0.02522      0.00000      0.00339      0.00118      0.21665      0.00000      0.04120      0.26291      1.57223      0.48741      1.70178      0.35786      2.05964      0.26291 
    2400        1    1.280e-04      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000 
    2400       25    1.280e-04      0.18028      0.00000      0.00000      0.00000      0.00000      0.00064      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00708      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.05975      0.01023      0.00207      0.00000      0.00090      0.00000      0.00000      0.00000      0.00544      0.00000      0.00000      0.00000      0.05119      0.00121      0.00611      0.00000      0.00027      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.03078      0.00000      0.00445      0.00000      0.00017      0.07976      0.10035      0.16748      0.01263      0.18011      0.00017 
    2400       50    1.280e-04      0.38897      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00938      0.00000      0.00380      0.00132      0.00000      0.00000      0.00000      0.00000      0.17010      0.00002      0.01794      0.00047      0.00156      0.00000      0.00000      0.00000      0.00120      0.00000      0.00065      0.00000      0.09926      0.00250      0.00627      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.05958      0.00225      0.01057      0.00000      0.00212      0.20302      0.18383      0.34585      0.04101      0.38686      0.00212 
    2400       75    1.280e-04      0.71832      0.00000      0.00000      0.00000      0.00000      0.00063      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00780      0.00374      0.00689      0.00000      0.00000      0.00000      0.00000      0.00000      0.26733      0.00528      0.04108      0.00313      0.00000      0.00039      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.20945      0.00036      0.01648      0.00000      0.00441      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.12870      0.00461      0.01304      0.00000      0.00498      0.33590      0.37744      0.63271      0.08063      0.71334      0.00498 
    2400      150    1.280e-04      1.60889      0.00000      0.00000      0.00000      0.00000      0.00089      0.00000      0.00096      0.00000      0.00000      0.00000      0.00000      0.00000      0.02103      0.00000      0.01034      0.00000      0.00000      0.00000      0.00000      0.00000      0.67492      0.02724      0.08876      0.00750      0.00181      0.00000      0.00000      0.00086      0.00129      0.00196      0.00000      0.00000      0.35549      0.02540      0.04027      0.00736      0.00000      0.00000      0.00000      0.00000      0.00036      0.00000      0.00000      0.00000      0.28497      0.00302      0.03373      0.00065      0.02010      0.83163      0.75715      1.39836      0.19042      1.58879      0.02010 
    2400      200    1.280e-04      2.15279      0.00000      0.00000      0.00000      0.00000      0.00246      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.03480      0.01307      0.00366      0.00000      0.00000      0.00000      0.00000      0.00000      0.84715      0.09715      0.11716      0.01223      0.00000      0.00092      0.00000      0.00000      0.00000      0.00069      0.00000      0.00080      0.35445      0.04113      0.02935      0.01081      0.00187      0.00000      0.00000      0.00000      0.00084      0.00000      0.00037      0.00000      0.39500      0.05474      0.04120      0.00490      0.08804      1.12767      0.93708      1.84427      0.22048      2.06475      0.08804 
    2400      400    1.280e-04      3.45431      0.00000      0.00000      0.00000      0.00000      0.00249      0.00039      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.04689      0.00877      0.01559      0.00839      0.00000      0.00000      0.00000      0.00000      1.35765      0.40464      0.19190      0.04490      0.00000      0.00000      0.00000      0.00000      0.00088      0.00061      0.00000      0.00000      0.33942      0.14869      0.02510      0.02646      0.00118      0.00040      0.00000      0.00000      0.00189      0.00000      0.00000      0.00000      0.42699      0.13282      0.06249      0.02629      0.17950      2.08160      1.19321      2.87371      0.40111      3.27481      0.17950 
    2400      600    1.280e-04      5.06246      0.00000      0.00000      0.00000      0.00000      0.00123      0.00979      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.04819      0.06694      0.01324      0.01014      0.00111      0.00000      0.00000      0.00000      1.34611      1.15090      0.17079      0.19371      0.00000      0.00134      0.00000      0.00000      0.00000      0.00092      0.00000      0.00000      0.27647      0.30078      0.02390      0.04760      0.00528      0.00042      0.00000      0.00083      0.00121      0.00000      0.00000      0.00000      0.45836      0.39382      0.06012      0.07950      0.39977      3.01215      1.65054      4.06286      0.59983      4.66268      0.39977 
    2400      800    1.280e-04      6.20961      0.00000      0.00000      0.00000      0.00000      0.00000      0.00991      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01555      0.10008      0.00900      0.02851      0.00000      0.00000      0.00000      0.00000      1.05248      2.04959      0.20588      0.36248      0.00000      0.00000      0.00000      0.00000      0.00153      0.00067      0.00000      0.00076      0.20305      0.44623      0.02409      0.05669      0.00000      0.00000      0.00000      0.00000      0.00052      0.00076      0.00000      0.00000      0.28857      0.64829      0.04934      0.08888      0.56676      3.83348      1.80937      4.81723      0.82563      5.64286      0.56676 
    2400     1000    1.280e-04      7.23616      0.00000      0.00000      0.00000      0.00000      0.00000      0.00713      0.00057      0.00456      0.00000      0.00000      0.00000      0.00000      0.03292      0.12742      0.00204      0.02067      0.00119      0.00265      0.00000      0.00000      0.70775      2.90355      0.18583      0.50680      0.00000      0.00000      0.00000      0.00356      0.00000      0.00413      0.00000      0.00000      0.10907      0.47942      0.01287      0.09533      0.00000      0.00168      0.00000      0.00047      0.00589      0.00041      0.00000      0.00102      0.21468      0.86990      0.02084      0.18218      0.73162      4.50308      2.00145      5.46779      1.03675      6.50453      0.73162 
    2400     1200    1.280e-04      7.85265      0.00000      0.00000      0.00000      0.00000      0.00000      0.00216      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01425      0.21972      0.00248      0.04554      0.00000      0.00134      0.00000      0.00000      0.34500      3.53907      0.11212      0.72055      0.00000      0.00111      0.00000      0.00000      0.00000      0.00517      0.00000      0.00000      0.05389      0.53984      0.00886      0.09925      0.00000      0.00349      0.00000      0.00013      0.00070      0.00979      0.00000      0.00000      0.07709      1.08450      0.01605      0.17701      0.77355      5.00223      2.07687      5.89710      1.18199      7.07910      0.77355 
    2400     1400    1.280e-04      7.82299      0.00000      0.00000      0.00000      0.00000      0.00000      0.00706      0.00000      0.00139      0.00000      0.00000      0.00000      0.00000      0.00898      0.28370      0.00743      0.07319      0.00000      0.00102      0.00072      0.00000      0.26558      3.64022      0.05729      0.62181      0.00000      0.00093      0.00000      0.00069      0.00058      0.00461      0.00000      0.00421      0.03108      0.55241      0.00387      0.13498      0.00000      0.00049      0.00000      0.00000      0.00000      0.01156      0.00000      0.00535      0.04225      1.00168      0.01358      0.15967      0.88668      4.96837      1.96795      5.85215      1.08416      6.93632      0.88668 
    2400     1500    1.280e-04      8.07453      0.00000      0.00000      0.00000      0.00000      0.00438      0.00812      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01628      0.33324      0.01140      0.07480      0.00000      0.00000      0.00000      0.00000      0.18102      3.69366      0.03243      0.69929      0.00000      0.00442      0.00000      0.00000      0.00000      0.00924      0.00000      0.00046      0.00748      0.62804      0.00557      0.09618      0.00000      0.00223      0.00000      0.00000      0.00000      0.00304      0.00000      0.00003      0.03155      1.12903      0.01278      0.20653      0.88330      5.05463      2.13659      6.05174      1.13948      7.19122      0.88330 
    2400     1600    1.280e-04      8.17833      0.00000      0.00000      0.00000      0.00000      0.00203      0.00058      0.00000      0.00123      0.00000      0.00000      0.00000      0.00402      0.03076      0.45608      0.00589      0.10886      0.00000      0.00064      0.00000      0.00000      0.19019      3.62118      0.06039      0.72912      0.00000      0.00000      0.00000      0.00060      0.00000      0.00945      0.00000      0.00111      0.02846      0.63004      0.00547      0.13937      0.00363      0.00390      0.00000      0.00000      0.00000      0.00322      0.00000      0.00066      0.02978      0.99550      0.00817      0.18487      0.92312      5.21097      2.04424      6.00545      1.24976      7.25521      0.92312 
    2400     1700    1.280e-04      8.12918      0.00000      0.00000      0.00000      0.00000      0.00000      0.01534      0.00000      0.00380      0.00000      0.00000      0.00000      0.00000      0.00953      0.56108      0.00698      0.15688      0.00000      0.00000      0.00081      0.00000      0.12670      3.61190      0.01598      0.71202      0.00000      0.00085      0.00000      0.00000      0.00000      0.00317      0.00000      0.00131      0.01813      0.56740      0.00888      0.12807      0.00000      0.00000      0.00000      0.00000      0.00000      0.01111      0.00000      0.00099      0.05675      1.06795      0.00482      0.22502      0.81371      5.22101      2.09446      6.04991      1.26556      7.31547      0.81371 
