# Percent efficiencies for sum of all SR bins, each SR bin, SR bin groups:
      mg   mchi10    xsec (pb)      all SRs          SR1          SR2          SR3          SR4          SR5          SR6          SR7          SR8          SR9         SR10         SR11         SR12         SR13         SR14         SR15         SR16         SR17         SR18         SR19         SR20         SR21         SR22         SR23         SR24         SR25         SR26         SR27         SR28         SR29         SR30         SR31         SR32         SR33         SR34         SR35         SR36         SR37         SR38         SR39         SR40         SR41         SR42         SR43         SR44         SR45         SR46         SR47         SR48         SR49    hadronSRs    leptonSRs     shortSRs      longSRs      1DTkSRs  multiDTkSRs 
    2500     2100    7.680e-05      0.57850      0.00000      0.00000      0.00000      0.00000      0.00000      0.00566      0.00000      0.01077      0.00000      0.00000      0.00000      0.00044      0.00327      0.01955      0.00704      0.16877      0.00000      0.00000      0.00000      0.00000      0.00438      0.02871      0.01364      0.20439      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00549      0.00189      0.03907      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00071      0.00096      0.00791      0.00000      0.04391      0.01195      0.46663      0.09992      0.07593      0.49062      0.56655      0.01195 
    2500     2200    7.680e-05      0.47301      0.00000      0.00000      0.00000      0.00265      0.00000      0.00001      0.00000      0.00461      0.00000      0.00000      0.00000      0.00092      0.00261      0.06024      0.00235      0.17700      0.00000      0.00000      0.00000      0.00000      0.00059      0.02435      0.00601      0.10522      0.00000      0.00000      0.00000      0.00051      0.00000      0.00000      0.00000      0.00000      0.00000      0.00792      0.00069      0.02744      0.00000      0.00628      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00283      0.00217      0.00000      0.03347      0.00515      0.38655      0.08131      0.10699      0.36087      0.46786      0.00515 
    2500     2300    7.680e-05      0.19093      0.00000      0.00000      0.00000      0.00000      0.00000      0.00037      0.00000      0.01489      0.00000      0.00000      0.00000      0.00048      0.00000      0.03046      0.00191      0.04087      0.00000      0.00000      0.00000      0.00038      0.00000      0.01042      0.00000      0.04946      0.00000      0.00000      0.00000      0.00024      0.00000      0.00000      0.00501      0.00000      0.00000      0.00058      0.00000      0.00575      0.00000      0.00095      0.00000      0.00103      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00395      0.01375      0.01042      0.14923      0.03128      0.04278      0.13773      0.18051      0.01042 
    2600        1    4.620e-05      0.00242      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00024      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00094      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00123      0.00000      0.00000      0.00000      0.00000      0.00024      0.00217      0.00242      0.00000      0.00242      0.00000 
    2600       25    4.620e-05      1.52104      0.00000      0.00000      0.00000      0.00000      0.00547      0.00000      0.00319      0.00000      0.00000      0.00000      0.00000      0.00000      0.01843      0.00127      0.00241      0.00000      0.00000      0.00000      0.00000      0.00000      0.75130      0.03343      0.09254      0.00385      0.00000      0.00000      0.00000      0.00000      0.00505      0.00000      0.00068      0.00000      0.23624      0.00755      0.02885      0.00000      0.00102      0.00000      0.00037      0.00000      0.00000      0.00000      0.00000      0.00000      0.22063      0.00860      0.04843      0.00143      0.05032      0.91189      0.55883      1.28899      0.18174      1.47072      0.05032 
    2600       50    4.620e-05      3.56473      0.00000      0.00000      0.00000      0.00000      0.01570      0.00000      0.00644      0.00000      0.00000      0.00000      0.00000      0.00000      0.08475      0.00000      0.01237      0.00000      0.00060      0.00000      0.00000      0.00000      1.75223      0.04240      0.30631      0.01272      0.00000      0.00000      0.00677      0.00000      0.00000      0.00000      0.00000      0.00000      0.33430      0.01257      0.08948      0.00089      0.00000      0.00000      0.00056      0.00000      0.00272      0.00000      0.00089      0.00000      0.56511      0.02267      0.04623      0.00096      0.24808      2.23351      1.08314      2.83304      0.48361      3.31665      0.24808 
    2600       75    4.620e-05      5.21569      0.00000      0.00000      0.00000      0.00000      0.00176      0.00000      0.00173      0.00000      0.00071      0.00000      0.00000      0.00000      0.05809      0.00000      0.01853      0.00000      0.00000      0.00000      0.00119      0.00000      2.63318      0.02753      0.45124      0.00893      0.00000      0.00000      0.00000      0.00000      0.00334      0.00000      0.00000      0.00000      0.53354      0.00166      0.08046      0.00467      0.00000      0.00000      0.00000      0.00000      0.00111      0.00000      0.00033      0.00000      0.75285      0.01025      0.13868      0.00234      0.48357      3.20290      1.52922      4.02402      0.70810      4.73212      0.48357 
    2600      150    4.620e-05      7.68559      0.00000      0.00000      0.00000      0.00000      0.00539      0.00000      0.00195      0.00000      0.00000      0.00000      0.00000      0.00000      0.08845      0.00147      0.03230      0.00063      0.00138      0.00000      0.00000      0.00000      3.39458      0.03335      0.88087      0.01956      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.76526      0.00682      0.16695      0.00046      0.00098      0.00000      0.00030      0.00000      0.00085      0.00000      0.00038      0.00000      1.12226      0.00760      0.25667      0.00495      0.89215      4.45994      2.33350      5.42840      1.36504      6.79344      0.89215 
    2600      200    4.620e-05      7.70368      0.00000      0.00000      0.00000      0.00000      0.00232      0.00000      0.00145      0.00000      0.00000      0.00000      0.00000      0.00000      0.10818      0.00876      0.02971      0.00274      0.00000      0.00000      0.00243      0.00000      3.45465      0.03701      1.01621      0.02563      0.00083      0.00000      0.00079      0.00000      0.00189      0.00000      0.00000      0.00000      0.61476      0.00362      0.18559      0.01189      0.00091      0.00000      0.00000      0.00000      0.00155      0.00000      0.00028      0.00000      1.01318      0.00001      0.25672      0.01622      0.90633      4.68910      2.10825      5.24767      1.54968      6.79735      0.90633 
    2600      400    4.620e-05      7.11538      0.00000      0.00000      0.00000      0.00000      0.00982      0.00000      0.00067      0.00000      0.00000      0.00000      0.00000      0.00000      0.07079      0.00309      0.05050      0.00598      0.00141      0.00000      0.00000      0.00000      2.74049      0.08849      1.49746      0.10796      0.00056      0.00000      0.00000      0.00000      0.00000      0.00000      0.00040      0.00000      0.43514      0.01475      0.20523      0.01987      0.00036      0.00000      0.00000      0.00000      0.00315      0.00000      0.00021      0.00000      0.71287      0.03241      0.33541      0.04737      0.73099      4.57666      1.80774      4.11333      2.27106      6.38439      0.73099 
    2600      600    4.620e-05      5.48783      0.00000      0.00000      0.00000      0.00000      0.00640      0.00000      0.00147      0.00061      0.00000      0.00000      0.00000      0.00000      0.04538      0.00867      0.02787      0.01494      0.00000      0.00000      0.00000      0.00000      1.71452      0.20510      1.36905      0.34423      0.00000      0.00000      0.00000      0.00000      0.00000      0.00074      0.00000      0.00000      0.24352      0.04027      0.16063      0.04571      0.00087      0.00000      0.00000      0.00000      0.00000      0.00118      0.00028      0.00000      0.37466      0.06818      0.30667      0.10813      0.39876      3.73823      1.35083      2.70949      2.37957      5.08907      0.39876 
    2600      800    4.620e-05      4.31187      0.00000      0.00000      0.00000      0.00000      0.00000      0.00167      0.00000      0.00472      0.00000      0.00000      0.00000      0.00000      0.01065      0.00658      0.02162      0.01440      0.00000      0.00000      0.00000      0.00000      1.14954      0.32819      0.89715      0.51037      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00214      0.00000      0.12258      0.03888      0.12521      0.09427      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.23407      0.11727      0.22179      0.14204      0.26874      2.94488      1.09825      2.00942      2.03371      4.04314      0.26874 
    2600     1000    4.620e-05      3.24730      0.00000      0.00000      0.00000      0.00000      0.00000      0.00077      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.02563      0.00494      0.01255      0.01122      0.00000      0.00000      0.00000      0.00000      0.64618      0.29796      0.63094      0.67107      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.05750      0.07490      0.09350      0.11557      0.00000      0.00000      0.00030      0.00000      0.00000      0.00000      0.00000      0.00002      0.10977      0.09577      0.09654      0.20574      0.09642      2.30126      0.84962      1.31342      1.83746      3.15088      0.09642 
    2600     1200    4.620e-05      2.51361      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00281      0.01377      0.00665      0.04635      0.00000      0.00000      0.00065      0.00000      0.30304      0.31918      0.42430      0.73077      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.03248      0.02737      0.03667      0.08313      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00078      0.05530      0.06274      0.07470      0.19706      0.09586      1.84752      0.57023      0.81670      1.60106      2.41775      0.09586 
    2600     1400    4.620e-05      1.91684      0.00000      0.00000      0.00000      0.00000      0.00000      0.00092      0.00000      0.00451      0.00000      0.00000      0.00000      0.00000      0.00515      0.01232      0.00604      0.02766      0.00000      0.00000      0.00000      0.00000      0.14591      0.26424      0.20697      0.77709      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00083      0.02833      0.02224      0.02894      0.08063      0.00000      0.00000      0.00000      0.00000      0.00000      0.00279      0.00000      0.00306      0.03842      0.05089      0.02869      0.13351      0.04771      1.45080      0.41833      0.57122      1.29791      1.86913      0.04771 
    2600     1600    4.620e-05      1.37000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01276      0.00670      0.04052      0.00000      0.00000      0.00000      0.00000      0.09597      0.19094      0.10373      0.51286      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00370      0.04221      0.00636      0.06706      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00034      0.00886      0.05314      0.01539      0.15464      0.05486      0.96347      0.35168      0.40756      0.90759      1.31515      0.05486 
    2600     1700    4.620e-05      1.25474      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00727      0.00000      0.00000      0.00000      0.00000      0.00162      0.01744      0.00900      0.04554      0.00000      0.00000      0.00000      0.00000      0.04034      0.23627      0.08350      0.52389      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00034      0.00313      0.01994      0.00332      0.06698      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00102      0.01233      0.01331      0.03008      0.10535      0.03408      0.96486      0.25580      0.34437      0.87629      1.22066      0.03408 
    2600     1800    4.620e-05      1.02804      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00251      0.01019      0.00216      0.04354      0.00000      0.00000      0.00000      0.00055      0.02282      0.12654      0.06696      0.49292      0.00000      0.00000      0.00000      0.00200      0.00000      0.00000      0.00000      0.00000      0.00517      0.03293      0.00828      0.05666      0.00008      0.00000      0.00000      0.00003      0.00000      0.00000      0.00000      0.00003      0.00704      0.02673      0.01280      0.07738      0.03073      0.76819      0.22912      0.23400      0.76331      0.99731      0.03073 
    2600     1900    4.620e-05      1.04965      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00003      0.00000      0.00000      0.00000      0.00035      0.00124      0.00419      0.00904      0.06382      0.00000      0.00000      0.00000      0.00000      0.04104      0.13444      0.05270      0.50973      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00087      0.00095      0.00472      0.00511      0.06305      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00002      0.02839      0.00262      0.10042      0.02694      0.81657      0.20615      0.21498      0.80774      1.02271      0.02694 
    2600     2000    4.620e-05      0.78287      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00001      0.00000      0.00000      0.00000      0.00000      0.00342      0.00672      0.00377      0.07384      0.00000      0.00000      0.00000      0.00000      0.00311      0.06968      0.03146      0.42839      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00121      0.01290      0.00061      0.02164      0.00000      0.00000      0.00000      0.00300      0.00000      0.00000      0.00000      0.00000      0.00516      0.02593      0.00771      0.06880      0.01550      0.62039      0.14698      0.12812      0.63925      0.76737      0.01550 
    2600     2100    4.620e-05      0.71455      0.00000      0.00000      0.00000      0.00000      0.00000      0.00050      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00253      0.01673      0.00343      0.10874      0.00000      0.00000      0.00000      0.00000      0.00177      0.08084      0.01682      0.34670      0.00000      0.00000      0.00000      0.00054      0.00000      0.00000      0.00000      0.00000      0.00000      0.00546      0.00049      0.05506      0.00000      0.00000      0.00000      0.00047      0.00000      0.00000      0.00000      0.00043      0.00135      0.02001      0.00193      0.04486      0.00589      0.57807      0.13060      0.12919      0.57948      0.70866      0.00589 
    2600     2200    4.620e-05      0.60067      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00117      0.00000      0.00000      0.00000      0.00344      0.00972      0.03101      0.00284      0.14440      0.00000      0.00000      0.00000      0.00048      0.00396      0.04860      0.00516      0.21666      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00037      0.00729      0.00000      0.01340      0.00098      0.02653      0.00090      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00717      0.00207      0.01000      0.00660      0.04543      0.01247      0.46744      0.12076      0.11967      0.46853      0.58820      0.01247 
    2600     2300    4.620e-05      0.35915      0.00000      0.00000      0.00000      0.00000      0.00777      0.00000      0.00000      0.00858      0.00000      0.00000      0.00000      0.00000      0.00045      0.03048      0.00627      0.14633      0.00000      0.00000      0.00000      0.00000      0.00101      0.03173      0.00192      0.07411      0.00000      0.00121      0.00000      0.00000      0.00000      0.00000      0.00000      0.00370      0.00087      0.00007      0.00077      0.00558      0.00000      0.00000      0.00000      0.00007      0.00348      0.00498      0.00000      0.00213      0.00000      0.00823      0.00150      0.01370      0.00419      0.30866      0.04630      0.09028      0.26468      0.35496      0.00419 
    2600     2400    4.620e-05      0.19893      0.00000      0.00000      0.00000      0.00000      0.00000      0.00324      0.00000      0.01437      0.00000      0.00000      0.00000      0.00000      0.00000      0.00840      0.00054      0.05207      0.00000      0.00000      0.00000      0.00000      0.00000      0.01746      0.00000      0.05140      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00128      0.00000      0.00225      0.00000      0.01432      0.00000      0.00000      0.00000      0.00146      0.00000      0.00090      0.00000      0.00128      0.00000      0.00175      0.00000      0.01861      0.00960      0.14748      0.04186      0.03401      0.15533      0.18934      0.00960 
    2700       25    2.780e-05      1.46309      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00155      0.00000      0.00000      0.00000      0.00000      0.00000      0.02923      0.00137      0.01060      0.00000      0.00000      0.00000      0.00000      0.00000      0.69776      0.01955      0.10222      0.00386      0.00129      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.21635      0.00235      0.03511      0.00291      0.00142      0.00000      0.00000      0.00000      0.00109      0.00000      0.00000      0.00000      0.21386      0.00466      0.05772      0.00032      0.05987      0.86614      0.53707      1.18892      0.21429      1.40321      0.05987 
    2700       50    2.780e-05      3.68915      0.00000      0.00000      0.00000      0.00000      0.00570      0.00000      0.00490      0.00000      0.00000      0.00000      0.00000      0.00000      0.06397      0.00403      0.00757      0.00000      0.00000      0.00000      0.00000      0.00000      1.85799      0.05701      0.31518      0.00899      0.00044      0.00000      0.00419      0.00000      0.00000      0.00000      0.00000      0.00000      0.45782      0.00227      0.06211      0.00067      0.00122      0.00000      0.00041      0.00000      0.00042      0.00000      0.00000      0.00000      0.45414      0.01432      0.08760      0.00444      0.27374      2.32534      1.09007      2.91935      0.49606      3.41541      0.27374 
    2700       75    2.780e-05      5.55164      0.00000      0.00000      0.00000      0.00000      0.00279      0.00079      0.00609      0.00000      0.00000      0.00000      0.00000      0.00000      0.10004      0.00628      0.01791      0.00000      0.00000      0.00000      0.00000      0.00000      2.67759      0.08342      0.51613      0.00887      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.60048      0.00185      0.09874      0.00102      0.00087      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.73621      0.01923      0.14040      0.00524      0.52767      3.41992      1.60405      4.22956      0.79441      5.02397      0.52767 
    2700      150    2.780e-05      7.28067      0.00000      0.00000      0.00000      0.00000      0.00821      0.00000      0.00476      0.00038      0.00000      0.00000      0.00000      0.00000      0.09225      0.00000      0.03199      0.00036      0.00000      0.00000      0.00000      0.00000      3.31014      0.04084      0.78737      0.01738      0.00136      0.00000      0.00030      0.00000      0.00000      0.00000      0.00000      0.00000      0.62610      0.00339      0.17854      0.00053      0.00036      0.00000      0.00034      0.00000      0.00044      0.00000      0.00036      0.00000      0.98951      0.00622      0.24302      0.00575      0.93075      4.29368      2.05624      5.07881      1.27112      6.34992      0.93075 
    2700     1700    2.780e-05      1.39245      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00737      0.00000      0.00000      0.00000      0.00000      0.00000      0.00683      0.00985      0.02803      0.00000      0.00000      0.00000      0.00046      0.05562      0.23675      0.10774      0.61336      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00002      0.00500      0.01185      0.00284      0.06242      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00691      0.05286      0.01153      0.14373      0.02928      1.06601      0.29716      0.37583      0.98734      1.36317      0.02928 
    2700     1800    2.780e-05      1.23845      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00082      0.00000      0.00000      0.00000      0.00000      0.00407      0.01916      0.00559      0.02085      0.00000      0.00000      0.00000      0.00000      0.04385      0.22921      0.07833      0.53972      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00226      0.03228      0.00398      0.04234      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00240      0.00451      0.03994      0.01284      0.12255      0.03373      0.94161      0.26311      0.37530      0.82942      1.20472      0.03373 
    2700     1900    2.780e-05      0.99015      0.00000      0.00000      0.00000      0.00000      0.00000      0.00462      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00077      0.01054      0.00304      0.03289      0.00000      0.00000      0.00000      0.00070      0.03159      0.14410      0.05706      0.48882      0.00000      0.00000      0.00000      0.00037      0.00000      0.00000      0.00000      0.00000      0.00284      0.02531      0.00000      0.04122      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00043      0.00994      0.02648      0.00138      0.08693      0.02110      0.77415      0.19490      0.25620      0.71284      0.96905      0.02110 
    2700     2000    2.780e-05      0.85770      0.00000      0.00000      0.00000      0.00000      0.00000      0.00039      0.00000      0.00065      0.00000      0.00000      0.00000      0.00000      0.00117      0.01266      0.00666      0.05137      0.00000      0.00000      0.00000      0.00000      0.01082      0.12634      0.04873      0.40393      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00628      0.00650      0.06155      0.00000      0.00000      0.00000      0.00039      0.00000      0.00000      0.00000      0.00000      0.00464      0.01936      0.00070      0.07202      0.02355      0.66271      0.17145      0.18165      0.65251      0.83416      0.02355 
    2700     2100    2.780e-05      0.83581      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00095      0.00000      0.00000      0.00000      0.00000      0.00427      0.01613      0.00829      0.04631      0.00000      0.00000      0.00000      0.00068      0.01762      0.12202      0.03072      0.45305      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00030      0.00000      0.01179      0.00041      0.03912      0.00000      0.00000      0.00000      0.00039      0.00000      0.00000      0.00000      0.00000      0.00126      0.01439      0.00111      0.05732      0.00968      0.70004      0.12609      0.18748      0.63865      0.82613      0.00968 
    2700     2200    2.780e-05      0.69351      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00505      0.00000      0.00000      0.00000      0.00000      0.00000      0.03152      0.00767      0.11166      0.00000      0.00000      0.00000      0.00292      0.00129      0.07318      0.01209      0.29616      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00036      0.00172      0.00792      0.00470      0.02186      0.00000      0.00000      0.00000      0.00000      0.00000      0.00128      0.00000      0.00029      0.00078      0.03211      0.00000      0.06481      0.01612      0.54156      0.13583      0.14981      0.52758      0.67739      0.01612 
    2700     2300    2.780e-05      0.50227      0.00000      0.00000      0.00000      0.00000      0.00000      0.00111      0.00000      0.00562      0.00000      0.00000      0.00000      0.00000      0.00116      0.03073      0.00580      0.11352      0.00000      0.00000      0.00000      0.00000      0.00052      0.03706      0.00386      0.21559      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00079      0.00000      0.00440      0.00000      0.02795      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00063      0.00009      0.00000      0.01831      0.00000      0.02426      0.01088      0.41496      0.07643      0.09328      0.39811      0.49139      0.01088 
    2700     2400    2.780e-05      0.39193      0.00000      0.00000      0.00000      0.00000      0.00000      0.00179      0.00038      0.00325      0.00000      0.00000      0.00000      0.00001      0.00527      0.03355      0.00717      0.13575      0.00000      0.00000      0.00345      0.00000      0.00171      0.02419      0.00703      0.10288      0.00000      0.00000      0.00000      0.00076      0.00000      0.00000      0.00000      0.00220      0.00000      0.00317      0.00054      0.02024      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00505      0.00000      0.00581      0.00000      0.01643      0.01131      0.32642      0.05420      0.07547      0.30514      0.38062      0.01131 
    2700     2500    2.780e-05      0.20421      0.00000      0.00000      0.00000      0.00063      0.00000      0.00154      0.00000      0.02404      0.00000      0.00436      0.00000      0.00000      0.00332      0.00577      0.00069      0.06070      0.00000      0.00000      0.00000      0.00000      0.00000      0.00690      0.00000      0.04920      0.00000      0.00000      0.00000      0.00047      0.00000      0.00000      0.00000      0.00302      0.00000      0.00124      0.00000      0.00526      0.00000      0.00000      0.00000      0.00092      0.00000      0.00000      0.00000      0.00131      0.00000      0.00771      0.00000      0.02321      0.00390      0.15717      0.04314      0.03084      0.16947      0.20031      0.00390 
    2800        1    1.680e-05      0.00393      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00087      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00105      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00201      0.00000      0.00000      0.00000      0.00000      0.00087      0.00306      0.00393      0.00000      0.00393      0.00000 
    2800       25    1.680e-05      1.41939      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.03385      0.00000      0.00206      0.00001      0.00000      0.00000      0.00000      0.00000      0.66981      0.02834      0.12481      0.00666      0.00161      0.00000      0.00032      0.00000      0.00000      0.00000      0.00000      0.00000      0.19599      0.00272      0.03854      0.00627      0.00000      0.00000      0.00000      0.00000      0.00041      0.00000      0.00000      0.00000      0.23897      0.01243      0.01526      0.00000      0.04132      0.86555      0.51253      1.18414      0.19393      1.37807      0.04132 
    2800       50    1.680e-05      3.45606      0.00000      0.00000      0.00000      0.00000      0.00572      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.06405      0.00000      0.00614      0.00000      0.00000      0.00000      0.00098      0.00000      1.68537      0.03624      0.31120      0.00384      0.00069      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.38788      0.01426      0.05427      0.00548      0.00000      0.00000      0.00000      0.00000      0.00102      0.00000      0.00000      0.00000      0.52943      0.00265      0.08956      0.00000      0.25728      2.11354      1.08525      2.72731      0.47147      3.19879      0.25728 
    2800       75    1.680e-05      5.19695      0.00000      0.00000      0.00000      0.00000      0.01683      0.00000      0.00617      0.00000      0.00000      0.00000      0.00000      0.00000      0.07573      0.00000      0.02332      0.00000      0.00000      0.00000      0.00000      0.00000      2.57787      0.03906      0.47071      0.02639      0.00000      0.00000      0.00000      0.00000      0.00300      0.00000      0.00000      0.00000      0.41967      0.02061      0.13338      0.00462      0.00070      0.00000      0.00000      0.00000      0.01426      0.00000      0.00000      0.00000      0.72040      0.01482      0.13493      0.00338      0.49113      3.23607      1.46976      3.90293      0.80289      4.70583      0.49113 
    2800      150    1.680e-05      7.52887      0.00000      0.00000      0.00000      0.00000      0.00480      0.00000      0.00673      0.00000      0.00000      0.00000      0.00000      0.00000      0.08759      0.00000      0.03323      0.00138      0.00215      0.00000      0.00068      0.00000      3.46756      0.03970      0.86496      0.01905      0.00000      0.00000      0.00043      0.00000      0.00086      0.00000      0.00047      0.00000      0.64312      0.00060      0.16079      0.00599      0.00000      0.00000      0.00000      0.00000      0.00113      0.00000      0.00000      0.00000      1.04386      0.01043      0.29365      0.00520      0.83450      4.52784      2.16653      5.30181      1.39256      6.69437      0.83450 
    2800      200    1.680e-05      8.11316      0.00000      0.00000      0.00000      0.00000      0.00683      0.00000      0.00283      0.00000      0.00000      0.00000      0.00000      0.00000      0.09241      0.00000      0.04076      0.00008      0.00000      0.00000      0.00000      0.00000      3.51525      0.04656      1.12431      0.04615      0.00000      0.00000      0.00000      0.00000      0.00138      0.00000      0.00000      0.00000      0.69729      0.00328      0.22311      0.01594      0.00079      0.00000      0.00000      0.00000      0.00000      0.00000      0.00019      0.00000      0.95667      0.00726      0.32930      0.01066      0.99210      4.87519      2.24587      5.32772      1.79334      7.12106      0.99210 
    2800      400    1.680e-05      7.23840      0.00000      0.00000      0.00000      0.00000      0.00206      0.00000      0.00289      0.00000      0.00000      0.00000      0.00000      0.00000      0.03168      0.00001      0.02645      0.00155      0.00209      0.00000      0.00000      0.00000      2.84530      0.11018      1.34670      0.11173      0.00000      0.00000      0.00000      0.00000      0.00160      0.00000      0.00000      0.00000      0.48473      0.01782      0.22271      0.01605      0.00570      0.00000      0.00000      0.00000      0.00000      0.00000      0.00080      0.00000      0.82657      0.01682      0.34941      0.03890      0.77665      4.48064      1.98111      4.34457      2.11718      6.46175      0.77665 
    2800      600    1.680e-05      5.87900      0.00000      0.00000      0.00000      0.00000      0.00100      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.04902      0.00127      0.02766      0.01400      0.00000      0.00000      0.00067      0.00000      2.04283      0.21290      1.36017      0.28639      0.00061      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.26865      0.02619      0.16615      0.07344      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.41909      0.04026      0.31864      0.09274      0.47732      3.99590      1.40578      3.06183      2.33985      5.40168      0.47732 
    2800      800    1.680e-05      4.60173      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00859      0.01554      0.01519      0.02349      0.00184      0.00000      0.00000      0.00000      1.37926      0.22309      1.05397      0.45725      0.00000      0.00000      0.00000      0.00000      0.00000      0.00086      0.00000      0.00000      0.16557      0.05200      0.13217      0.07749      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.24510      0.07974      0.22754      0.15733      0.28571      3.17822      1.13780      2.17160      2.14442      4.31602      0.28571 
