# Percent efficiencies for sum of all SR bins, each SR bin, SR bin groups:
   mstop   mchi10    xsec (pb)      all SRs          SR1          SR2          SR3          SR4          SR5          SR6          SR7          SR8          SR9         SR10         SR11         SR12         SR13         SR14         SR15         SR16         SR17         SR18         SR19         SR20         SR21         SR22         SR23         SR24         SR25         SR26         SR27         SR28         SR29         SR30         SR31         SR32         SR33         SR34         SR35         SR36         SR37         SR38         SR39         SR40         SR41         SR42         SR43         SR44         SR45         SR46         SR47         SR48         SR49    hadronSRs    leptonSRs     shortSRs      longSRs      1DTkSRs  multiDTkSRs 
    1250     1000    1.220e-03      2.83707      0.00419      0.00159      0.00000      0.02153      0.00773      0.03237      0.03363      0.03123      0.06932      0.06408      0.04151      0.07534      0.11069      0.14975      0.17353      0.41259      0.02891      0.05326      0.10156      0.10166      0.25061      0.16061      0.22154      0.45767      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00535      0.00573      0.01060      0.03987      0.00000      0.00000      0.00000      0.00000      0.00247      0.00000      0.00000      0.00076      0.01466      0.00183      0.00253      0.01637      0.13195      2.60492      0.10019      0.96317      1.74194      2.70512      0.13195 
    1250     1050    1.220e-03      2.47306      0.00150      0.02057      0.00382      0.00526      0.00525      0.00674      0.01048      0.07024      0.02369      0.06089      0.06064      0.12089      0.14612      0.20220      0.19872      0.34857      0.02297      0.02405      0.04634      0.05961      0.15995      0.12100      0.26339      0.36368      0.00136      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00419      0.00191      0.00466      0.00946      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00229      0.01251      0.00592      0.02000      0.06418      2.34657      0.06231      0.81718      1.59169      2.40888      0.06418 
    1250     1067    1.220e-03      1.99119      0.00369      0.02623      0.00558      0.01442      0.01332      0.00322      0.01419      0.03817      0.01869      0.03353      0.02972      0.08396      0.10950      0.17177      0.12971      0.34556      0.05646      0.01647      0.07903      0.03469      0.09995      0.10053      0.15211      0.23894      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00648      0.00000      0.01082      0.02677      0.00000      0.00000      0.00000      0.00000      0.00121      0.00000      0.00000      0.00000      0.01817      0.00318      0.00999      0.02752      0.06762      1.81942      0.10414      0.68240      1.24116      1.92356      0.06762 
    1250     1083    1.220e-03      2.01588      0.00000      0.00000      0.00438      0.04705      0.00616      0.00665      0.02220      0.02516      0.05027      0.04861      0.03062      0.09045      0.07964      0.14851      0.17938      0.31544      0.05042      0.03985      0.00545      0.00858      0.21757      0.15884      0.12826      0.23203      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00249      0.00657      0.00000      0.00000      0.00000      0.00328      0.00000      0.00000      0.00000      0.00204      0.00176      0.01190      0.00235      0.01158      0.07841      1.89550      0.04196      0.82018      1.11728      1.93746      0.07841 
    1250     1100    1.220e-03      1.73098      0.00000      0.00147      0.00667      0.01823      0.07197      0.00861      0.00450      0.02795      0.01988      0.02632      0.08944      0.15014      0.11560      0.15136      0.13052      0.24975      0.01509      0.00868      0.00731      0.02793      0.10308      0.06476      0.09983      0.15807      0.00000      0.00000      0.00000      0.00000      0.00308      0.00000      0.00000      0.00268      0.00894      0.03164      0.00196      0.00465      0.00000      0.00000      0.00000      0.00923      0.00000      0.00136      0.00082      0.00111      0.00000      0.00369      0.02309      0.00837      0.07316      1.55717      0.10064      0.63554      1.02227      1.65781      0.07316 
    1250     1150    1.220e-03      1.08672      0.00000      0.00224      0.00377      0.00708      0.00276      0.01124      0.02829      0.04048      0.03772      0.01994      0.06918      0.06181      0.06289      0.05527      0.05429      0.13681      0.01322      0.01408      0.00000      0.00516      0.05908      0.05495      0.06295      0.19373      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00282      0.00000      0.00000      0.00862      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00866      0.00826      0.01406      0.00960      0.03774      0.99696      0.05202      0.35315      0.69583      1.04898      0.03774 
    1250     1165    1.220e-03      1.97069      0.01724      0.00323      0.01540      0.00661      0.00000      0.01762      0.00257      0.04583      0.06191      0.02460      0.03950      0.14089      0.14269      0.10138      0.09172      0.28442      0.00831      0.03266      0.02068      0.01919      0.18204      0.11048      0.13385      0.28986      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.17801      1.79268      0.00000      0.70217      1.09051      1.79268      0.17801 
    1300        1    8.870e-04      0.00089      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00089      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00089      0.00000      0.00089      0.00000      0.00089      0.00000 
    1300       50    8.870e-04      8.03802      0.02020      0.00000      0.00240      0.00000      0.08694      0.00000      0.00727      0.00000      0.01813      0.00000      0.00005      0.00000      0.23939      0.00000      0.02246      0.00000      0.85508      0.01406      0.13650      0.01154      4.37442      0.13786      0.72436      0.00173      0.00000      0.00000      0.00000      0.00000      0.00002      0.00000      0.00000      0.00000      0.13746      0.00257      0.02071      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.29746      0.00432      0.06359      0.00000      0.85948      6.65241      0.52613      6.18792      0.99061      7.17853      0.85948 
    1300      100    8.870e-04     14.28703      0.02549      0.00000      0.02337      0.00000      0.09096      0.00760      0.02450      0.00000      0.03228      0.00000      0.00116      0.00000      0.38374      0.00298      0.08084      0.00728      1.36120      0.01908      0.40346      0.00000      7.59164      0.03363      1.46344      0.00388      0.00459      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.26824      0.01583      0.06536      0.00000      0.00000      0.00000      0.00000      0.00000      0.00159      0.00000      0.00139      0.00000      0.35654      0.00000      0.08937      0.00196      1.92563     11.55653      0.80487     10.19539      2.16601     12.36140      1.92563 
    1300      150    8.870e-04     16.78396      0.01623      0.00000      0.01535      0.00000      0.08713      0.00000      0.06190      0.00000      0.09800      0.00000      0.01723      0.00000      0.35636      0.00365      0.11758      0.00237      1.49614      0.00550      0.38785      0.00573      8.10924      0.01942      2.41269      0.01982      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.31594      0.00000      0.08460      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.38358      0.00000      0.10969      0.01137      2.64657     13.23222      0.90518     10.89120      3.24619     14.13740      2.64657 
    1300      200    8.870e-04     16.01098      0.01067      0.00001      0.01976      0.00000      0.11072      0.00000      0.02808      0.00000      0.07409      0.00000      0.00845      0.00000      0.53212      0.00206      0.17735      0.01118      1.28954      0.00551      0.57396      0.02801      7.41460      0.05654      2.61467      0.06113      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.19075      0.00000      0.15419      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.36936      0.00244      0.11718      0.00588      2.15273     13.01845      0.83980     10.05840      3.79985     13.85825      2.15273 
    1300      250    8.870e-04     14.48680      0.06430      0.00000      0.00000      0.00000      0.08226      0.00000      0.04964      0.00165      0.13441      0.00000      0.01062      0.00000      0.29876      0.00000      0.15590      0.01103      1.31033      0.03934      0.57673      0.01263      5.92385      0.09805      2.82521      0.12298      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.22956      0.01447      0.09953      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.26052      0.00790      0.19404      0.00000      1.96311     11.71768      0.80602      8.46375      4.05995     12.52370      1.96311 
    1300      300    8.870e-04     13.96080      0.01473      0.00000      0.03398      0.00000      0.10213      0.00499      0.03329      0.00682      0.02181      0.00000      0.00990      0.00076      0.34643      0.00000      0.12831      0.00585      1.25663      0.00824      0.56973      0.03348      5.31885      0.15993      2.77580      0.26779      0.00000      0.00000      0.00000      0.00000      0.03781      0.00000      0.00000      0.00000      0.27130      0.00248      0.06925      0.00589      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.40958      0.00140      0.15517      0.01626      1.89220     11.09946      0.96914      7.95631      4.11228     12.06859      1.89220 
    1300      350    8.870e-04     12.43614      0.01290      0.00000      0.00394      0.00000      0.03880      0.00182      0.01926      0.00739      0.02808      0.00000      0.01780      0.00001      0.20873      0.00191      0.17467      0.02329      1.09133      0.08716      0.54822      0.07350      4.93395      0.29419      2.68671      0.29409      0.00295      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.13728      0.00151      0.09235      0.00469      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00130      0.00000      0.26204      0.03580      0.14438      0.03662      1.16948     10.54773      0.71893      7.13845      4.12821     11.26666      1.16948 
    1300      400    8.870e-04     11.36478      0.00955      0.00000      0.03023      0.01640      0.06341      0.00395      0.01974      0.00220      0.09369      0.00000      0.02611      0.00000      0.26192      0.00845      0.13639      0.02676      0.69284      0.04528      0.49369      0.10489      4.22027      0.42501      2.66107      0.42760      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00200      0.12383      0.00556      0.06403      0.01644      0.00000      0.00000      0.00000      0.00000      0.00151      0.00000      0.00000      0.00000      0.17358      0.00980      0.07856      0.02264      1.09738      9.76946      0.49794      6.13867      4.12874     10.26741      1.09738 
    1300      450    8.870e-04     10.14990      0.01290      0.00000      0.00339      0.00931      0.04089      0.00370      0.05581      0.00890      0.04227      0.00139      0.01891      0.00198      0.24872      0.03119      0.12837      0.05875      0.68416      0.03325      0.41259      0.11426      3.21723      0.51408      2.57266      0.65112      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.12963      0.02150      0.07963      0.02194      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00253      0.00000      0.10352      0.04136      0.06452      0.02541      0.79404      8.86582      0.49003      5.12579      4.23007      9.35586      0.79404 
    1300      500    8.870e-04      9.68462      0.00676      0.00000      0.01430      0.00271      0.02630      0.00235      0.04048      0.03102      0.03228      0.02350      0.02044      0.00277      0.15145      0.02179      0.10676      0.05932      0.55939      0.13526      0.46583      0.12388      2.99669      0.49037      2.17806      0.83735      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00293      0.00000      0.15761      0.01069      0.09458      0.00671      0.00000      0.00000      0.00000      0.00000      0.00396      0.00000      0.00000      0.00000      0.10105      0.01746      0.04908      0.04351      0.86796      8.32906      0.48760      4.73693      4.07973      8.81666      0.86796 
    1300      550    8.870e-04      8.53929      0.00676      0.00000      0.01141      0.00495      0.03094      0.02158      0.04700      0.02458      0.02326      0.00170      0.05118      0.00284      0.23463      0.02734      0.12320      0.05388      0.42964      0.05816      0.60588      0.15194      2.06249      0.60944      1.86191      1.03038      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.05365      0.03433      0.06496      0.01254      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.06984      0.05303      0.06097      0.01817      0.69670      7.47509      0.36750      3.71679      4.12580      7.84259      0.69670 
    1300      600    8.870e-04      7.57909      0.00002      0.00000      0.00228      0.00140      0.04660      0.00496      0.03584      0.00559      0.04099      0.00148      0.01045      0.01899      0.15845      0.03448      0.16876      0.11438      0.42558      0.14532      0.33313      0.21195      1.74749      0.68323      1.70081      0.81005      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.07379      0.01560      0.06417      0.02373      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.08561      0.04598      0.03166      0.04446      0.49186      6.70223      0.38500      3.50957      3.57765      7.08723      0.49186 
    1300      650    8.870e-04      6.90277      0.00589      0.04818      0.02096      0.01629      0.04088      0.00997      0.00657      0.04761      0.01265      0.00681      0.02768      0.04933      0.10455      0.06853      0.16197      0.16847      0.39374      0.15540      0.31722      0.12806      1.39348      0.49649      1.35681      0.97281      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.07841      0.00778      0.03003      0.06347      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01378      0.06168      0.04568      0.09209      0.04571      0.45381      6.01034      0.43863      2.93012      3.51885      6.44896      0.45381 
    1300      700    8.870e-04      5.96100      0.02240      0.01455      0.00548      0.01059      0.03202      0.01344      0.01981      0.02738      0.00480      0.00585      0.06428      0.00950      0.10971      0.08551      0.11045      0.08473      0.37162      0.08712      0.22882      0.14591      1.21462      0.47398      1.20851      1.11315      0.00000      0.00000      0.00000      0.00193      0.00000      0.00000      0.00000      0.00000      0.00891      0.01009      0.03659      0.05279      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.04766      0.03445      0.04556      0.03289      0.22588      5.46424      0.27088      2.53674      3.19838      5.73511      0.22588 
    1300      750    8.870e-04      5.19818      0.00836      0.00296      0.01590      0.00128      0.00496      0.00599      0.01113      0.01634      0.01637      0.00567      0.04085      0.01037      0.11247      0.04941      0.10662      0.12760      0.21891      0.14708      0.26206      0.17445      0.90595      0.40567      1.06326      0.94340      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01147      0.04263      0.01026      0.03042      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00084      0.00000      0.02423      0.00536      0.03398      0.04434      0.33761      4.65706      0.20352      1.96749      2.89309      4.86058      0.33761 
    1300      800    8.870e-04      4.80133      0.00000      0.02353      0.00113      0.01685      0.02360      0.02342      0.03016      0.04526      0.04033      0.00116      0.02003      0.05187      0.14337      0.03032      0.09443      0.16986      0.17041      0.10240      0.18756      0.17852      0.90459      0.43139      0.86595      0.83404      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00765      0.00315      0.02367      0.03245      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01629      0.03675      0.01816      0.05951      0.21353      4.39018      0.19763      1.95836      2.62944      4.58781      0.21353 
    1300      850    8.870e-04      4.59051      0.00504      0.00078      0.00002      0.00260      0.01714      0.00336      0.02390      0.01526      0.05578      0.01556      0.00813      0.08451      0.09107      0.04709      0.12248      0.14548      0.14241      0.06713      0.13468      0.12633      0.81138      0.50275      0.70592      1.03026      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01073      0.00139      0.02050      0.02201      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00145      0.02640      0.04881      0.04064      0.04196      0.21757      4.15906      0.21388      1.84683      2.52611      4.37294      0.21757 
    1300      900    8.870e-04      3.73236      0.00000      0.00192      0.00356      0.00186      0.00701      0.00349      0.01054      0.04956      0.03257      0.04016      0.02486      0.04100      0.06030      0.04110      0.08136      0.15181      0.13953      0.14088      0.14397      0.11398      0.57726      0.36112      0.56649      0.79428      0.00000      0.00000      0.00000      0.00011      0.00000      0.00000      0.00083      0.00000      0.00939      0.03327      0.00686      0.01234      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.02416      0.00889      0.02125      0.05974      0.16689      3.38862      0.17684      1.48106      2.08441      3.56547      0.16689 
    1300      950    8.870e-04      3.74388      0.00003      0.01194      0.00944      0.00408      0.01778      0.00162      0.02219      0.03364      0.03012      0.02183      0.01834      0.07100      0.08876      0.09345      0.16295      0.22446      0.09166      0.12039      0.11305      0.16745      0.45870      0.43188      0.56617      0.72679      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01099      0.01394      0.00318      0.00194      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.02801      0.02643      0.01295      0.01872      0.14001      3.48771      0.11616      1.44753      2.15634      3.60387      0.14001 
    1300     1000    8.870e-04      2.99566      0.00000      0.00207      0.00526      0.01158      0.00589      0.02572      0.02706      0.02879      0.04830      0.02540      0.05588      0.11991      0.13146      0.10021      0.10807      0.21351      0.12650      0.02628      0.13117      0.12439      0.23995      0.22090      0.30203      0.62829      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01597      0.00406      0.00570      0.02759      0.01965      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01519      0.01553      0.01193      0.01784      0.15359      2.70862      0.13345      0.99316      1.84892      2.84207      0.15359 
    1300     1050    8.870e-04      2.71152      0.00000      0.00475      0.01527      0.00915      0.02694      0.01245      0.01469      0.03283      0.02483      0.04708      0.02748      0.10597      0.07905      0.09953      0.13388      0.32626      0.12202      0.06518      0.07504      0.05768      0.13925      0.18624      0.28908      0.52876      0.00000      0.00000      0.00000      0.00000      0.00000      0.00192      0.00000      0.00599      0.00251      0.00266      0.00597      0.05632      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00936      0.00199      0.00346      0.05764      0.14030      2.42341      0.14781      0.82576      1.74545      2.57122      0.14030 
    1300     1100    8.870e-04      2.32546      0.00195      0.00335      0.00898      0.00664      0.03171      0.04052      0.02184      0.04924      0.05969      0.07510      0.08520      0.04630      0.15304      0.08279      0.19846      0.43006      0.05097      0.01221      0.04411      0.01573      0.14623      0.14311      0.12148      0.26222      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00734      0.03272      0.00453      0.04957      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00683      0.00425      0.00122      0.02194      0.10612      2.09096      0.12839      0.85182      1.36753      2.21935      0.10612 
    1300     1117    8.870e-04      2.00309      0.02609      0.01306      0.00245      0.02786      0.00294      0.00469      0.03000      0.02564      0.03247      0.06488      0.03969      0.08976      0.10839      0.08516      0.20215      0.33731      0.01086      0.00192      0.02859      0.02801      0.10907      0.09980      0.13066      0.28094      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00173      0.00002      0.00000      0.00117      0.00000      0.02220      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01679      0.02342      0.00864      0.00397      0.14275      1.78239      0.07794      0.60072      1.25962      1.86034      0.14275 
    1300     1133    8.870e-04      1.88444      0.00000      0.01298      0.01791      0.00601      0.01824      0.00732      0.03441      0.01710      0.02097      0.14650      0.05692      0.09256      0.15347      0.16991      0.13267      0.21970      0.01340      0.01466      0.02072      0.04549      0.15827      0.09383      0.04475      0.24353      0.00000      0.00000      0.00000      0.00118      0.00000      0.00000      0.00000      0.00000      0.00000      0.01062      0.00194      0.00842      0.00313      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00860      0.01303      0.01559      0.08062      1.74131      0.06251      0.83190      0.97192      1.80382      0.08062 
    1300     1150    8.870e-04      1.73312      0.00000      0.00000      0.00447      0.06711      0.00595      0.00000      0.03158      0.04063      0.01619      0.03846      0.05062      0.11083      0.07545      0.15745      0.15888      0.30205      0.02991      0.00643      0.00777      0.01246      0.09654      0.07780      0.07791      0.22412      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00150      0.00312      0.00197      0.00851      0.00000      0.00000      0.00000      0.00000      0.00329      0.00000      0.00097      0.00000      0.03753      0.00080      0.01098      0.02263      0.04920      1.59263      0.09129      0.55042      1.13349      1.68392      0.04920 
    1300     1200    8.870e-04      1.06826      0.00237      0.00559      0.00464      0.04177      0.00135      0.01261      0.01675      0.03851      0.02301      0.03775      0.03362      0.04728      0.03080      0.02812      0.10418      0.15944      0.01257      0.00900      0.01009      0.00578      0.05070      0.07878      0.06272      0.14549      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00618      0.00000      0.00000      0.00000      0.00191      0.00000      0.00000      0.00000      0.00000      0.00150      0.00133      0.00000      0.01209      0.08232      0.96293      0.02301      0.29548      0.69046      0.98594      0.08232 
    1300     1215    8.870e-04      2.02690      0.00566      0.00250      0.01898      0.03170      0.01153      0.03760      0.03864      0.03463      0.08341      0.05736      0.05974      0.07685      0.04144      0.13717      0.12614      0.27535      0.00369      0.01044      0.01299      0.04816      0.08818      0.14107      0.17168      0.36757      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.14443      1.88247      0.00000      0.62004      1.26243      1.88247      0.14443 
    1350        1    6.460e-04      0.02212      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.02212      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.02212      0.02212      0.00000      0.02212      0.00000 
    1350       50    6.460e-04      7.64045      0.03747      0.00000      0.00000      0.00000      0.08678      0.00080      0.00973      0.00000      0.01335      0.00983      0.01145      0.00000      0.21602      0.01249      0.02656      0.00000      0.79202      0.01556      0.29115      0.00000      4.04243      0.12203      0.63619      0.04194      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.24370      0.00000      0.01410      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.29127      0.01017      0.00925      0.00000      0.70615      6.36582      0.56849      5.89392      1.04038      6.93431      0.70615 
    1350      100    6.460e-04     14.92163      0.07287      0.00000      0.00000      0.00044      0.08995      0.00205      0.04069      0.00000      0.05367      0.00000      0.00534      0.00000      0.37101      0.00802      0.05332      0.00000      1.51448      0.00295      0.27531      0.00000      7.73686      0.14086      1.79560      0.00347      0.00000      0.00000      0.00000      0.00000      0.00227      0.00000      0.00000      0.00000      0.38220      0.00000      0.04724      0.00271      0.00000      0.00000      0.00000      0.00000      0.00095      0.00000      0.00000      0.00000      0.48760      0.00000      0.11003      0.00000      1.72176     12.16688      1.03299     10.86573      2.33414     13.19987      1.72176 
    1350      150    6.460e-04     15.90556      0.05796      0.00000      0.00725      0.00000      0.11198      0.01320      0.02839      0.00108      0.09130      0.00000      0.02548      0.00000      0.28927      0.00000      0.07743      0.00000      1.32528      0.01594      0.52712      0.00327      8.03509      0.03434      2.05360      0.02681      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.26589      0.00655      0.08839      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.38057      0.00341      0.07663      0.01007      2.34925     12.72480      0.83151     10.63079      2.92552     13.55631      2.34925 
    1350      200    6.460e-04     16.49452      0.01361      0.00192      0.01427      0.00000      0.12136      0.00000      0.03289      0.00000      0.01909      0.00000      0.02949      0.00000      0.36534      0.00000      0.09190      0.01131      1.49696      0.01992      0.57219      0.00940      7.73184      0.08666      2.65317      0.04895      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.26538      0.00306      0.08701      0.00000      0.00000      0.00000      0.00211      0.00000      0.00000      0.00000      0.00000      0.00000      0.45258      0.00381      0.11184      0.00123      2.24725     13.32025      0.92702     10.58152      3.66575     14.24727      2.24725 
    1350      250    6.460e-04     16.07540      0.01789      0.00000      0.00276      0.00000      0.10412      0.00000      0.03300      0.00148      0.02825      0.00000      0.04409      0.00000      0.22084      0.00287      0.22136      0.00076      1.38831      0.02165      0.58385      0.00578      7.42137      0.10520      2.93229      0.07332      0.00000      0.00000      0.00000      0.00000      0.00280      0.00000      0.00000      0.00000      0.20715      0.00000      0.07762      0.00311      0.00000      0.00007      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.34809      0.01044      0.11870      0.00230      2.09594     13.20919      0.77027      9.87906      4.10040     13.97946      2.09594 
    1350      300    6.460e-04     14.18361      0.00484      0.00000      0.00813      0.00037      0.08528      0.01043      0.03194      0.00114      0.04542      0.00000      0.01054      0.00000      0.34600      0.01223      0.22650      0.00378      1.35207      0.04190      0.52229      0.06343      6.25088      0.11885      2.69977      0.11184      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00382      0.00000      0.20441      0.00000      0.09740      0.00127      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.19666      0.00180      0.12529      0.00587      1.59946     11.94762      0.63653      8.67078      3.91338     12.58415      1.59946 
    1350      350    6.460e-04     12.31415      0.01022      0.00000      0.02382      0.00000      0.05349      0.01205      0.02624      0.00080      0.05692      0.00000      0.01703      0.00000      0.23341      0.00264      0.10623      0.02267      1.00423      0.07694      0.60044      0.09081      4.86970      0.21956      2.83284      0.24607      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.14273      0.02597      0.06812      0.00250      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00162      0.00000      0.13213      0.00473      0.03676      0.02237      1.37109     10.50612      0.43694      6.84474      4.09832     10.94306      1.37109 
    1350      400    6.460e-04     12.03322      0.00778      0.00000      0.00317      0.00692      0.02933      0.01539      0.07391      0.01135      0.06821      0.00274      0.02685      0.00000      0.16479      0.00609      0.18917      0.01077      0.95508      0.13364      0.43747      0.12526      4.28251      0.44039      2.50511      0.48070      0.00000      0.00217      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.13108      0.03699      0.08281      0.02184      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00151      0.00000      0.19119      0.01367      0.17195      0.02531      1.37809      9.97661      0.67852      6.48103      4.17410     10.65513      1.37809 
    1350      450    6.460e-04     10.97173      0.02421      0.00081      0.00450      0.01335      0.04992      0.00117      0.02705      0.02609      0.02913      0.00237      0.01083      0.03506      0.22524      0.00243      0.14969      0.02673      0.82641      0.10014      0.51557      0.07556      3.65855      0.38223      2.57750      0.56132      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.10669      0.01939      0.05136      0.04102      0.00000      0.00000      0.00163      0.00000      0.00140      0.00000      0.00172      0.00000      0.14387      0.02284      0.17545      0.02431      1.05619      9.32586      0.58967      5.59681      4.31873      9.91554      1.05619 
    1350      500    6.460e-04     10.21181      0.00416      0.02950      0.01700      0.00361      0.01580      0.01584      0.01202      0.00000      0.06047      0.00000      0.00984      0.00000      0.16698      0.01080      0.13687      0.02410      0.89119      0.14135      0.66502      0.11279      3.16503      0.36270      2.31636      0.78148      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.09260      0.02434      0.09300      0.01220      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.17303      0.02512      0.09434      0.02500      0.72928      8.94290      0.53963      5.17891      4.30363      9.48253      0.72928 
