# Percent efficiencies for sum of all SR bins, each SR bin, SR bin groups:
   msbot   mchi10    xsec (pb)      all SRs          SR1          SR2          SR3          SR4          SR5          SR6          SR7          SR8          SR9         SR10         SR11         SR12         SR13         SR14         SR15         SR16         SR17         SR18         SR19         SR20         SR21         SR22         SR23         SR24         SR25         SR26         SR27         SR28         SR29         SR30         SR31         SR32         SR33         SR34         SR35         SR36         SR37         SR38         SR39         SR40         SR41         SR42         SR43         SR44         SR45         SR46         SR47         SR48         SR49    hadronSRs    leptonSRs     shortSRs      longSRs      1DTkSRs  multiDTkSRs 
    1250      100    1.220e-03      1.11761      0.00283      0.00000      0.00000      0.00000      0.02068      0.00000      0.00155      0.00000      0.00000      0.00000      0.00000      0.00000      0.02850      0.00000      0.00367      0.00000      0.04311      0.00000      0.00520      0.00000      0.39824      0.00000      0.04967      0.00000      0.00288      0.00000      0.00162      0.00000      0.00524      0.00000      0.00000      0.00000      0.32210      0.00000      0.04905      0.00000      0.00398      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.10901      0.00000      0.01518      0.00000      0.05510      0.55345      0.50906      0.93657      0.12594      1.06251      0.05510 
    1250      150    1.220e-03      1.74252      0.00279      0.00000      0.00000      0.00000      0.01884      0.00000      0.00001      0.00000      0.00000      0.00000      0.00000      0.00000      0.04674      0.00000      0.00363      0.00000      0.03779      0.00882      0.00462      0.00000      0.70539      0.01376      0.10625      0.00000      0.00457      0.00000      0.00158      0.00000      0.00443      0.00000      0.00000      0.00000      0.44345      0.00000      0.04308      0.00038      0.00412      0.00000      0.00000      0.00000      0.00369      0.00000      0.00000      0.00000      0.11943      0.00000      0.02251      0.00000      0.14666      0.94863      0.64723      1.41380      0.18207      1.59586      0.14666 
    1250      200    1.220e-03      2.59975      0.00000      0.00000      0.00000      0.00000      0.03443      0.00000      0.00196      0.00000      0.00000      0.00000      0.00000      0.00000      0.09608      0.01824      0.00260      0.00090      0.02421      0.00000      0.01336      0.00000      1.13290      0.03284      0.18089      0.01679      0.01261      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.41483      0.01380      0.04362      0.00227      0.00318      0.00000      0.00000      0.00000      0.00344      0.00000      0.00000      0.00000      0.20953      0.03254      0.05265      0.00000      0.25608      1.55520      0.78847      2.02864      0.31504      2.34368      0.25608 
    1250      250    1.220e-03      3.43727      0.00347      0.00145      0.00000      0.00000      0.01791      0.00650      0.00136      0.00571      0.00550      0.00000      0.00000      0.00000      0.06506      0.02007      0.00895      0.00359      0.04138      0.00673      0.00992      0.00000      1.50797      0.16055      0.21689      0.02511      0.00000      0.00000      0.00000      0.00000      0.00393      0.00000      0.00000      0.00338      0.41827      0.07164      0.05913      0.00310      0.00245      0.00000      0.00000      0.00000      0.00539      0.00000      0.00000      0.00000      0.23054      0.02447      0.03418      0.00000      0.47270      2.10812      0.85646      2.59326      0.37132      2.96458      0.47270 
    1250      300    1.220e-03      4.32122      0.00000      0.00000      0.00000      0.00000      0.00235      0.01560      0.00286      0.00512      0.00589      0.00001      0.00548      0.00000      0.14438      0.02788      0.01856      0.00340      0.07369      0.01829      0.00153      0.00000      1.77783      0.44064      0.19473      0.05042      0.00000      0.00000      0.00464      0.00391      0.00000      0.00000      0.00000      0.00000      0.35560      0.14511      0.09362      0.02023      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.28839      0.07841      0.03589      0.00707      0.49968      2.78868      1.03286      3.37407      0.44748      3.82154      0.49968 
    1250      350    1.220e-03      5.10249      0.00000      0.01075      0.00000      0.00000      0.00277      0.01123      0.00000      0.00863      0.00530      0.00001      0.00000      0.00000      0.20871      0.03172      0.01458      0.00941      0.05707      0.02352      0.01042      0.00385      1.69575      0.66802      0.26221      0.12312      0.00000      0.00000      0.00000      0.00000      0.00000      0.00392      0.00187      0.00000      0.33896      0.20531      0.05008      0.02180      0.00000      0.00013      0.00000      0.00000      0.00179      0.00000      0.00000      0.00000      0.33400      0.13063      0.05682      0.03475      0.77535      3.14709      1.18004      3.72959      0.59754      4.32713      0.77535 
    1250      400    1.220e-03      5.90930      0.00741      0.00000      0.00000      0.00000      0.03954      0.02194      0.00344      0.00439      0.00994      0.01329      0.00000      0.00000      0.13152      0.08508      0.04017      0.02701      0.03065      0.06557      0.01572      0.01767      1.73041      1.05746      0.33793      0.17166      0.00000      0.00390      0.00000      0.00000      0.00000      0.00259      0.00000      0.00000      0.26279      0.20247      0.04078      0.05256      0.00434      0.00000      0.00000      0.00000      0.00326      0.00302      0.00000      0.00000      0.31232      0.16808      0.05179      0.04296      0.94765      3.81079      1.15086      4.15559      0.80606      4.96165      0.94765 
    1250      450    1.220e-03      6.23138      0.00000      0.00849      0.00136      0.00000      0.03120      0.03594      0.01259      0.00000      0.00213      0.00399      0.00000      0.00000      0.13401      0.13074      0.02847      0.01268      0.05524      0.04968      0.00277      0.00629      1.59000      1.27983      0.28894      0.25932      0.00000      0.00962      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.26078      0.26872      0.04330      0.03381      0.00416      0.00000      0.00000      0.00000      0.00151      0.00000      0.00000      0.00000      0.31952      0.27615      0.03252      0.04399      1.00363      3.93369      1.29406      4.46171      0.76604      5.22775      1.00363 
    1250      500    1.220e-03      6.75569      0.00000      0.00000      0.00434      0.00000      0.02707      0.03019      0.00394      0.00346      0.00399      0.00813      0.00000      0.00301      0.15090      0.19093      0.02181      0.02677      0.04576      0.04942      0.01183      0.00842      1.57661      1.71715      0.29385      0.32476      0.00000      0.00681      0.00000      0.00000      0.00099      0.00000      0.00000      0.00000      0.19926      0.24322      0.01874      0.04126      0.00374      0.00085      0.00000      0.00000      0.00322      0.00544      0.00000      0.00000      0.22547      0.27174      0.04548      0.09581      1.09128      4.50237      1.16204      4.76092      0.90349      5.66441      1.09128 
    1250      550    1.220e-03      7.33054      0.00000      0.00650      0.00000      0.00000      0.01796      0.01887      0.00364      0.01469      0.00000      0.00000      0.00000      0.00000      0.16189      0.26453      0.01825      0.04413      0.04842      0.07832      0.00442      0.00005      1.47748      2.04609      0.24549      0.41042      0.00000      0.00328      0.00000      0.00000      0.00000      0.00000      0.00000      0.00129      0.09339      0.24046      0.03301      0.07068      0.00000      0.00929      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.24067      0.36142      0.04995      0.09317      1.27278      4.86115      1.19660      5.06856      0.98919      6.05775      1.27278 
    1250      600    1.220e-03      7.62181      0.00000      0.00402      0.00000      0.00000      0.02346      0.02038      0.00302      0.01470      0.00844      0.00279      0.00000      0.00594      0.15400      0.33537      0.03488      0.05013      0.03761      0.03788      0.00000      0.01337      1.19806      2.27290      0.17777      0.43087      0.00000      0.00177      0.00000      0.00000      0.00000      0.00382      0.00000      0.00000      0.18232      0.31942      0.02363      0.03694      0.00568      0.00417      0.00000      0.00000      0.00617      0.00437      0.00000      0.00000      0.15534      0.43661      0.06965      0.09987      1.44648      4.82558      1.34976      5.21458      0.96075      6.17533      1.44648 
    1250      650    1.220e-03      8.32696      0.00562      0.00531      0.00000      0.00085      0.03111      0.07795      0.00252      0.01320      0.00501      0.01796      0.00198      0.00000      0.19973      0.41233      0.03243      0.10875      0.01185      0.06242      0.00237      0.01643      1.03059      2.52568      0.23137      0.46035      0.00455      0.00422      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.16401      0.32847      0.00837      0.02871      0.00256      0.00000      0.00000      0.00326      0.00250      0.00386      0.00000      0.00200      0.15980      0.50915      0.02846      0.09673      1.72452      5.25580      1.34664      5.56466      1.03778      6.60244      1.72452 
    1250      700    1.220e-03      8.44415      0.00311      0.00022      0.00000      0.00100      0.02238      0.06409      0.01143      0.00945      0.00426      0.00997      0.00000      0.00590      0.09594      0.43077      0.01906      0.11269      0.02891      0.09127      0.00919      0.00327      1.00696      2.72082      0.17335      0.54579      0.00000      0.00532      0.00000      0.00000      0.00528      0.00451      0.00000      0.00000      0.10537      0.32101      0.01201      0.08125      0.00000      0.00000      0.00000      0.00000      0.00000      0.00638      0.00000      0.00000      0.20519      0.49058      0.03175      0.08736      1.71830      5.36984      1.35601      5.62235      1.10350      6.72585      1.71830 
    1250      750    1.220e-03      8.55167      0.00327      0.00934      0.00509      0.00812      0.01338      0.05485      0.00270      0.01804      0.00000      0.01644      0.00000      0.00271      0.13935      0.59264      0.03234      0.10691      0.01907      0.06035      0.00000      0.00378      0.82005      2.81882      0.14883      0.51336      0.00000      0.00000      0.00000      0.00000      0.00000      0.00247      0.00000      0.00000      0.09140      0.33219      0.02984      0.08123      0.00000      0.00861      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.12408      0.50452      0.02233      0.11062      1.85494      5.38943      1.30729      5.61083      1.08589      6.69673      1.85494 
    1250      800    1.220e-03      8.81159      0.00000      0.00022      0.00000      0.00000      0.02204      0.11539      0.00634      0.01906      0.00118      0.01821      0.00310      0.00000      0.17453      0.72948      0.01967      0.15382      0.04226      0.04041      0.00531      0.00291      0.71223      2.88287      0.12727      0.65098      0.00000      0.01053      0.00000      0.00000      0.00000      0.00148      0.00000      0.00000      0.08308      0.27096      0.02516      0.04009      0.00000      0.00227      0.00000      0.00441      0.00289      0.01014      0.00000      0.00000      0.13738      0.49182      0.01913      0.08257      1.90240      5.72727      1.18192      5.74937      1.15982      6.90919      1.90240 
    1250      850    1.220e-03      8.40054      0.00213      0.00000      0.00000      0.00000      0.02509      0.13194      0.00014      0.02749      0.00535      0.02561      0.00000      0.00427      0.17198      0.90268      0.03645      0.17701      0.02507      0.03898      0.00434      0.00495      0.48516      2.60314      0.09811      0.52680      0.00000      0.00000      0.00000      0.00324      0.00000      0.00187      0.00000      0.00000      0.03320      0.34384      0.00720      0.09761      0.00000      0.01013      0.00000      0.00000      0.00000      0.01018      0.00002      0.00179      0.08555      0.51886      0.00930      0.06457      1.91650      5.29669      1.18735      5.42077      1.06327      6.48404      1.91650 
    1250      900    1.220e-03      8.16901      0.00339      0.00948      0.00000      0.00162      0.02896      0.16178      0.00749      0.03108      0.00661      0.03439      0.00000      0.00799      0.17074      1.11731      0.05082      0.23070      0.01387      0.03557      0.00000      0.00000      0.40249      2.34974      0.08711      0.50481      0.00000      0.00199      0.00000      0.00000      0.00000      0.00433      0.00000      0.00000      0.04760      0.36611      0.01051      0.07639      0.00000      0.00000      0.00000      0.00000      0.00000      0.00293      0.00000      0.01088      0.08648      0.47063      0.01598      0.10685      1.71237      5.25596      1.20068      5.31440      1.14223      6.45664      1.71237 
    1250      950    1.220e-03      7.28293      0.00000      0.00730      0.00000      0.00001      0.02477      0.19577      0.00779      0.05097      0.00000      0.01914      0.00000      0.00242      0.19120      1.24427      0.05694      0.25955      0.00668      0.01897      0.00406      0.00000      0.34802      1.78898      0.07491      0.35474      0.00000      0.00266      0.00000      0.00000      0.00000      0.00246      0.00000      0.00309      0.04344      0.29913      0.00249      0.05442      0.00000      0.00521      0.00000      0.00631      0.00001      0.00818      0.00000      0.00000      0.04802      0.44984      0.01125      0.06407      1.62587      4.65649      1.00058      4.70405      0.95301      5.65707      1.62587 
    1250     1000    1.220e-03      5.83045      0.00000      0.00717      0.00000      0.00000      0.01605      0.25438      0.00720      0.04414      0.00780      0.02679      0.00000      0.00442      0.17147      1.42696      0.03433      0.28355      0.00572      0.00348      0.00000      0.00000      0.12606      1.07532      0.01858      0.22798      0.00000      0.00000      0.00000      0.00000      0.00000      0.01171      0.00000      0.00343      0.01738      0.22211      0.00472      0.03901      0.00000      0.00894      0.00320      0.00428      0.00000      0.00769      0.00000      0.00434      0.03605      0.42508      0.01606      0.07755      1.20751      3.74139      0.88155      3.85016      0.77278      4.62295      1.20751 
    1250     1050    1.220e-03      3.27867      0.00000      0.00264      0.00000      0.00159      0.02656      0.14911      0.01577      0.03744      0.00000      0.01532      0.00239      0.00155      0.11988      0.80240      0.00944      0.15983      0.00000      0.00504      0.00000      0.00000      0.05297      0.55560      0.01142      0.11761      0.00000      0.01031      0.00000      0.00000      0.00000      0.01226      0.00000      0.00000      0.02802      0.15452      0.00337      0.04015      0.00000      0.00366      0.00000      0.00130      0.00000      0.02144      0.00258      0.00180      0.03273      0.22609      0.00672      0.05254      0.59463      2.08656      0.59749      2.21855      0.46550      2.68405      0.59463 
    1250     1067    1.220e-03      2.37787      0.00000      0.00871      0.00000      0.00000      0.00614      0.11358      0.00000      0.02877      0.00341      0.00559      0.00000      0.00000      0.05664      0.52488      0.00944      0.12826      0.00000      0.01122      0.00000      0.00000      0.06453      0.44733      0.00533      0.10659      0.00000      0.00531      0.00000      0.00000      0.00270      0.01147      0.00000      0.00177      0.02165      0.09605      0.00430      0.04202      0.00000      0.00957      0.00000      0.00245      0.00851      0.01715      0.00000      0.00000      0.01948      0.15805      0.00369      0.03426      0.41900      1.52043      0.43844      1.59200      0.36687      1.95887      0.41900 
    1250     1083    1.220e-03      2.92155      0.00000      0.01290      0.00000      0.00623      0.01969      0.18024      0.00822      0.03606      0.00000      0.02070      0.00000      0.00320      0.04623      0.55542      0.01356      0.13850      0.00000      0.00225      0.00000      0.00000      0.05280      0.52759      0.01189      0.11849      0.00371      0.01622      0.00000      0.00937      0.00000      0.00053      0.00000      0.00000      0.01425      0.16040      0.00184      0.03535      0.00296      0.01637      0.00531      0.00146      0.00000      0.01222      0.00000      0.00000      0.03334      0.19236      0.00335      0.03320      0.62535      1.75396      0.54224      1.87018      0.42601      2.29620      0.62535 
    1250     1100    1.220e-03      2.96045      0.00431      0.03203      0.00000      0.00555      0.04880      0.30446      0.01193      0.05333      0.00845      0.01276      0.00229      0.00609      0.06080      0.54727      0.00632      0.12792      0.00000      0.01333      0.00000      0.00465      0.06315      0.52179      0.00523      0.12963      0.00268      0.00000      0.00000      0.00000      0.00155      0.00995      0.00000      0.00000      0.00715      0.11355      0.00515      0.01190      0.00698      0.00929      0.00000      0.00000      0.00000      0.00231      0.00000      0.00275      0.02795      0.16885      0.00867      0.03809      0.57356      1.97007      0.41682      1.96740      0.41949      2.38689      0.57356 
    1250     1150    1.220e-03      2.72448      0.01234      0.09513      0.00000      0.02090      0.04154      0.48698      0.00662      0.11614      0.00506      0.00500      0.00000      0.00000      0.01171      0.13764      0.00529      0.02919      0.00000      0.09708      0.00761      0.01974      0.06998      0.63133      0.01054      0.10964      0.00000      0.01532      0.00000      0.00643      0.00000      0.00000      0.00000      0.00000      0.02249      0.07004      0.00000      0.01386      0.00435      0.00925      0.00262      0.00154      0.00000      0.00000      0.00000      0.00000      0.00986      0.11849      0.00276      0.02914      0.49890      1.91944      0.30614      1.84357      0.38201      2.22558      0.49890 
    1250     1165    1.220e-03      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000 
    1300        1    8.870e-04      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000 
    1300       50    8.870e-04      0.39886      0.00000      0.00000      0.00000      0.00000      0.00945      0.00000      0.00000      0.00000      0.00616      0.00000      0.00000      0.00000      0.01504      0.00000      0.00139      0.00000      0.00259      0.00000      0.00000      0.00000      0.09172      0.00008      0.00644      0.00000      0.00210      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.18013      0.00000      0.01364      0.00558      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.04463      0.00000      0.00000      0.00000      0.01992      0.13287      0.24608      0.35190      0.02704      0.37894      0.01992 
    1300      100    8.870e-04      1.03555      0.00923      0.00000      0.00000      0.00000      0.00321      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.03322      0.00000      0.00103      0.00000      0.02629      0.00000      0.00229      0.00000      0.36543      0.00000      0.03818      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.30702      0.00455      0.04618      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.09129      0.00000      0.01721      0.00306      0.08734      0.47889      0.46932      0.84025      0.10796      0.94821      0.08734 
    1300      150    8.870e-04      1.83552      0.00001      0.00000      0.00000      0.00000      0.01135      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.08063      0.00395      0.01262      0.00000      0.04384      0.00000      0.01055      0.00000      0.68651      0.01170      0.07739      0.00676      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.45385      0.01008      0.05901      0.00000      0.00143      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.16607      0.00000      0.02318      0.00000      0.17660      0.94529      0.71363      1.46941      0.18951      1.65892      0.17660 
    1300      200    8.870e-04      2.55010      0.00274      0.00000      0.00543      0.00000      0.02302      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.06885      0.00000      0.01319      0.00000      0.05442      0.00332      0.00594      0.00485      1.04260      0.03888      0.15324      0.00624      0.00505      0.00000      0.00000      0.00000      0.00238      0.00424      0.00000      0.00000      0.43447      0.04345      0.08128      0.00420      0.00552      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.23973      0.01029      0.04039      0.00326      0.25311      1.42273      0.87425      1.97896      0.31802      2.29698      0.25311 
    1300      250    8.870e-04      3.50649      0.01251      0.00000      0.00432      0.00000      0.01496      0.00973      0.00524      0.00159      0.00000      0.00000      0.00000      0.00000      0.09404      0.01167      0.00906      0.00250      0.06262      0.01144      0.01349      0.00000      1.52214      0.15443      0.14588      0.03599      0.00631      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.47881      0.07912      0.08042      0.00573      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.25937      0.01915      0.04714      0.00371      0.41511      2.11162      0.97977      2.73631      0.35507      3.09138      0.41511 
    1300      300    8.870e-04      4.21098      0.00000      0.00000      0.00000      0.00317      0.02179      0.02562      0.00244      0.00000      0.01395      0.00000      0.00115      0.00000      0.13597      0.04021      0.01670      0.00552      0.08922      0.03143      0.00772      0.00505      1.63261      0.34950      0.23998      0.06792      0.00000      0.00238      0.00147      0.00000      0.00695      0.00000      0.00000      0.00000      0.37792      0.11249      0.05187      0.00205      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.31037      0.05531      0.04683      0.00467      0.54873      2.68994      0.97231      3.20572      0.45653      3.66225      0.54873 
    1300      350    8.870e-04      5.05806      0.00331      0.00000      0.00000      0.00000      0.01279      0.02518      0.00000      0.00000      0.00319      0.00000      0.00000      0.00000      0.12080      0.07204      0.01381      0.00935      0.06778      0.06345      0.01652      0.00000      1.88956      0.55637      0.30270      0.09070      0.00000      0.00311      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.35979      0.14270      0.06759      0.02488      0.00308      0.00484      0.00000      0.00000      0.00186      0.00000      0.00000      0.00000      0.32356      0.08677      0.05134      0.00562      0.73537      3.24756      1.07513      3.74018      0.58251      4.32269      0.73537 
    1300      400    8.870e-04      5.74467      0.00000      0.00290      0.00000      0.00000      0.02323      0.02495      0.00000      0.00765      0.00367      0.00000      0.00000      0.00000      0.11980      0.08649      0.01947      0.01086      0.03809      0.06321      0.00000      0.00585      1.81254      0.96570      0.27439      0.17969      0.00000      0.00459      0.00000      0.00334      0.00370      0.00000      0.00000      0.00000      0.28424      0.25990      0.03860      0.00975      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.36005      0.17297      0.06455      0.03609      0.86840      3.63849      1.23777      4.22604      0.65023      4.87627      0.86840 
    1300      450    8.870e-04      6.18634      0.00224      0.00632      0.00000      0.00000      0.03289      0.01735      0.00060      0.00410      0.00593      0.00751      0.00260      0.00000      0.13743      0.10860      0.02275      0.01516      0.07127      0.04058      0.01169      0.01171      1.71999      1.30891      0.22003      0.27906      0.00000      0.01447      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.24117      0.19273      0.04641      0.04602      0.00000      0.00000      0.00000      0.00086      0.00324      0.00000      0.00000      0.00434      0.33167      0.24364      0.02548      0.05016      0.95942      4.02673      1.20019      4.48593      0.74099      5.22692      0.95942 
    1300      500    8.870e-04      6.72734      0.00000      0.00279      0.00000      0.00333      0.02177      0.04903      0.00936      0.00538      0.01078      0.02396      0.00000      0.00000      0.09746      0.10736      0.01294      0.01790      0.03874      0.04317      0.01349      0.00000      1.71309      1.52864      0.26523      0.35899      0.00000      0.00309      0.00000      0.00243      0.00000      0.00751      0.00000      0.00000      0.24211      0.26277      0.02346      0.05549      0.00000      0.00000      0.00000      0.00000      0.00000      0.00276      0.00000      0.00267      0.31816      0.27377      0.04713      0.05011      1.11249      4.32338      1.29147      4.74694      0.86791      5.61485      1.11249 
    1300      550    8.870e-04      7.22997      0.00362      0.00434      0.00000      0.00173      0.02790      0.04997      0.00576      0.00592      0.00000      0.00302      0.00000      0.00332      0.10172      0.22220      0.01784      0.04448      0.02899      0.09661      0.01009      0.01056      1.51639      2.06421      0.23114      0.36980      0.00000      0.00135      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.16418      0.21210      0.02543      0.05558      0.00000      0.00000      0.00000      0.00000      0.00000      0.00136      0.00000      0.00000      0.20062      0.31838      0.06047      0.04654      1.32433      4.81961      1.08602      5.01698      0.88865      5.90563      1.32433 
    1300      600    8.870e-04      7.86936      0.00319      0.00654      0.00000      0.00000      0.02172      0.05080      0.00702      0.01171      0.00438      0.00954      0.00154      0.00380      0.12179      0.27840      0.03175      0.03743      0.03761      0.07397      0.01749      0.01094      1.35080      2.30704      0.20462      0.50648      0.00398      0.00862      0.00000      0.00000      0.00000      0.00210      0.00000      0.00000      0.13877      0.34796      0.03119      0.08389      0.00000      0.00000      0.00000      0.00000      0.00214      0.00000      0.00000      0.00141      0.20394      0.38133      0.02803      0.05679      1.48068      5.09854      1.29014      5.35460      1.03408      6.38868      1.48068 
    1300      650    8.870e-04      8.32617      0.00504      0.00295      0.00000      0.00121      0.01320      0.06052      0.00354      0.01697      0.00973      0.00438      0.00000      0.00056      0.09367      0.27215      0.02364      0.09342      0.03190      0.08514      0.01477      0.00836      1.37530      2.43484      0.21212      0.61016      0.00000      0.00000      0.00000      0.00000      0.00487      0.00225      0.00000      0.00000      0.13454      0.29367      0.02307      0.05301      0.00000      0.00699      0.00000      0.00000      0.00000      0.00435      0.00000      0.00000      0.16953      0.49673      0.04884      0.08759      1.62714      5.37358      1.32544      5.50176      1.19727      6.69903      1.62714 
    1300      700    8.870e-04      8.26602      0.00000      0.00503      0.00000      0.00000      0.00092      0.06929      0.00000      0.00695      0.00241      0.00003      0.00000      0.00000      0.12319      0.34738      0.01991      0.08457      0.03054      0.08589      0.00931      0.00666      1.13593      2.68646      0.23742      0.47811      0.00000      0.00000      0.00000      0.00000      0.00000      0.00939      0.00000      0.00000      0.10429      0.33983      0.02380      0.08199      0.00000      0.00702      0.00000      0.00000      0.00462      0.00000      0.00000      0.00000      0.10342      0.42166      0.01678      0.12254      1.70067      5.33000      1.23535      5.47731      1.08804      6.56535      1.70067 
    1300      750    8.870e-04      8.80315      0.00425      0.00486      0.00000      0.00000      0.01220      0.09980      0.00553      0.01690      0.00319      0.03004      0.00000      0.00465      0.11724      0.40749      0.01576      0.11641      0.01155      0.03625      0.00549      0.00436      0.89697      3.05307      0.21232      0.50552      0.00000      0.00000      0.00000      0.00000      0.00354      0.00291      0.00000      0.00000      0.09609      0.36982      0.01281      0.06558      0.00000      0.00425      0.00000      0.00000      0.00000      0.00156      0.00000      0.00000      0.14374      0.54386      0.01504      0.12057      1.85955      5.56383      1.37976      5.84266      1.10093      6.94360      1.85955 
    1300      800    8.870e-04      8.52753      0.00000      0.01031      0.00000      0.00000      0.03464      0.09139      0.01580      0.01174      0.00639      0.02009      0.00000      0.00380      0.12434      0.55990      0.01800      0.11422      0.03313      0.06664      0.00468      0.01334      0.80798      2.70210      0.14071      0.63347      0.00000      0.00000      0.00000      0.00000      0.00578      0.00462      0.00227      0.00000      0.04571      0.29788      0.00523      0.07162      0.00000      0.00463      0.00000      0.00000      0.00173      0.00854      0.00000      0.00000      0.17293      0.57733      0.03050      0.14025      1.74586      5.41265      1.36901      5.57603      1.20563      6.78166      1.74586 
    1300      850    8.870e-04      8.89769      0.00000      0.00000      0.00000      0.00000      0.01195      0.12545      0.00403      0.03657      0.00000      0.02735      0.00000      0.00557      0.14642      0.71657      0.02427      0.15239      0.00876      0.02739      0.00157      0.01096      0.65850      3.09922      0.15359      0.60687      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00118      0.06467      0.35515      0.01932      0.08342      0.00000      0.00602      0.00000      0.00000      0.00286      0.00000      0.00000      0.00000      0.13754      0.53721      0.02595      0.11479      1.73215      5.81742      1.34812      5.92506      1.24049      7.16555      1.73215 
    1300      900    8.870e-04      8.71182      0.00000      0.00000      0.00000      0.00000      0.03123      0.11499      0.00546      0.02762      0.00548      0.03536      0.00000      0.00598      0.16637      0.93417      0.02701      0.18152      0.00736      0.04123      0.00000      0.00000      0.55295      2.65908      0.09828      0.61975      0.00000      0.00313      0.00000      0.00000      0.00000      0.00000      0.00400      0.00000      0.05252      0.34315      0.01858      0.05799      0.00000      0.00241      0.00000      0.00681      0.00000      0.00206      0.00000      0.00268      0.09905      0.59018      0.01680      0.11150      1.88713      5.51383      1.31086      5.64072      1.18397      6.82469      1.88713 
    1300      950    8.870e-04      7.83406      0.00000      0.02086      0.00000      0.00699      0.02237      0.15004      0.00617      0.02278      0.00000      0.01755      0.00000      0.00010      0.12603      1.02485      0.02279      0.17670      0.00000      0.03576      0.00506      0.00000      0.41129      2.37895      0.06802      0.41251      0.00000      0.00000      0.00000      0.00000      0.00000      0.00285      0.00000      0.00168      0.06537      0.35342      0.00996      0.03206      0.00000      0.00492      0.00000      0.00169      0.00000      0.00975      0.00000      0.00276      0.06892      0.55759      0.03138      0.10222      1.68068      4.90881      1.24457      5.25052      0.90286      6.15338      1.68068 
    1300     1000    8.870e-04      7.19184      0.00000      0.01341      0.00000      0.00000      0.01810      0.17787      0.00256      0.03313      0.00943      0.02414      0.00276      0.00577      0.14732      1.35293      0.03280      0.33577      0.01283      0.01995      0.00000      0.00168      0.29278      1.61082      0.05704      0.33189      0.00000      0.00000      0.00000      0.00824      0.00000      0.00000      0.00000      0.00301      0.04864      0.32308      0.00419      0.04153      0.00000      0.01418      0.00000      0.00000      0.00000      0.01271      0.00000      0.00000      0.06835      0.48683      0.01534      0.11805      1.56471      4.48297      1.14415      4.63336      0.99376      5.62712      1.56471 
