# Percent efficiencies for sum of all SR bins, each SR bin, SR bin groups:
   mstop   mchi10    xsec (pb)      all SRs          SR1          SR2          SR3          SR4          SR5          SR6          SR7          SR8          SR9         SR10         SR11         SR12         SR13         SR14         SR15         SR16         SR17         SR18         SR19         SR20         SR21         SR22         SR23         SR24         SR25         SR26         SR27         SR28         SR29         SR30         SR31         SR32         SR33         SR34         SR35         SR36         SR37         SR38         SR39         SR40         SR41         SR42         SR43         SR44         SR45         SR46         SR47         SR48         SR49    hadronSRs    leptonSRs     shortSRs      longSRs      1DTkSRs  multiDTkSRs 
    1350      350    6.460e-04      6.70741      0.03944      0.00951      0.00096      0.00000      0.04532      0.04012      0.01663      0.00844      0.01436      0.01137      0.00449      0.00201      0.19295      0.02002      0.00123      0.00555      0.42435      0.19533      0.08283      0.02138      3.19479      0.72936      0.34726      0.12907      0.00000      0.00000      0.00121      0.00000      0.00000      0.00000      0.00000      0.00000      0.30331      0.11455      0.03959      0.02406      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.23169      0.10295      0.00394      0.00594      0.34340      5.53678      0.82723      5.66941      0.69460      6.36401      0.34340 
    1350      400    6.460e-04      7.73870      0.01591      0.01327      0.01619      0.00000      0.07610      0.01763      0.00913      0.00770      0.00960      0.03039      0.00005      0.00000      0.14097      0.05345      0.05026      0.00536      0.62153      0.26080      0.05054      0.03554      3.02170      1.31225      0.46197      0.21084      0.00015      0.00135      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.24817      0.16143      0.02792      0.01198      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.28829      0.03842      0.00610      0.01474      0.51896      6.42119      0.79855      6.31142      0.90832      7.21974      0.51896 
    1350      450    6.460e-04      8.57207      0.03056      0.02839      0.00127      0.00000      0.04003      0.03886      0.00772      0.00629      0.06268      0.00717      0.00143      0.00000      0.18472      0.16650      0.06107      0.01657      0.47395      0.31586      0.07254      0.02779      2.99440      1.88095      0.41830      0.37027      0.00000      0.00228      0.00000      0.00286      0.00000      0.01501      0.00000      0.00210      0.15629      0.15865      0.00675      0.03254      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.21044      0.10622      0.00850      0.00676      0.65634      7.20733      0.70841      6.87298      1.04276      7.91573      0.65634 
    1350      500    6.460e-04      8.78604      0.01271      0.03007      0.00000      0.00000      0.10847      0.08530      0.00742      0.01886      0.02323      0.03962      0.00002      0.00166      0.21056      0.17404      0.08641      0.02155      0.44536      0.48666      0.09972      0.03238      2.87105      2.01286      0.23495      0.35881      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.16200      0.22247      0.02368      0.04255      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.08255      0.14816      0.02476      0.03964      0.67853      7.36170      0.74580      7.11510      0.99241      8.10751      0.67853 
    1350      550    6.460e-04      9.97601      0.01772      0.01494      0.00107      0.00462      0.03407      0.03331      0.00958      0.00704      0.01118      0.06820      0.00801      0.02338      0.19828      0.22799      0.02298      0.06959      0.43812      0.54583      0.04238      0.06108      2.65163      2.85953      0.43701      0.53947      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.09651      0.16641      0.01783      0.03772      0.00000      0.00000      0.00000      0.00000      0.00123      0.00000      0.00000      0.00000      0.11284      0.21506      0.00348      0.03165      0.96629      8.32701      0.68272      7.69284      1.31689      9.00973      0.96629 
    1350      600    6.460e-04     10.37221      0.01080      0.03086      0.00208      0.01865      0.01861      0.04607      0.01087      0.02969      0.02660      0.02776      0.00796      0.01165      0.20938      0.24529      0.03025      0.08131      0.35845      0.79261      0.10084      0.10079      2.12702      3.58929      0.28039      0.62917      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00173      0.08295      0.21718      0.00540      0.06524      0.00000      0.00000      0.00000      0.00000      0.00303      0.00084      0.00000      0.00000      0.09258      0.13549      0.02189      0.07187      0.88761      8.78640      0.69820      8.01482      1.46978      9.48460      0.88761 
    1350      650    6.460e-04     11.00377      0.00918      0.02837      0.00000      0.00000      0.02338      0.08167      0.00000      0.03175      0.01668      0.06263      0.00748      0.00381      0.15908      0.39767      0.03946      0.07088      0.36332      0.80168      0.02995      0.12160      1.77796      4.14531      0.45122      0.60094      0.00000      0.00000      0.00000      0.00028      0.00284      0.00000      0.00000      0.00000      0.14703      0.16539      0.01195      0.06805      0.00210      0.00000      0.00000      0.00000      0.00251      0.00000      0.00115      0.00000      0.10134      0.30649      0.01592      0.01331      0.94140      9.22401      0.83836      8.59462      1.46774     10.06236      0.94140 
    1350      700    6.460e-04     11.49400      0.01537      0.06034      0.00346      0.00490      0.03302      0.09556      0.00410      0.01744      0.02316      0.07054      0.00407      0.00562      0.08358      0.44082      0.01700      0.08439      0.35125      0.73155      0.07554      0.21273      1.81157      4.39964      0.30182      0.84333      0.00000      0.00429      0.00000      0.00000      0.00191      0.00000      0.00000      0.00000      0.07855      0.18004      0.01501      0.05385      0.00000      0.00000      0.00000      0.00000      0.00000      0.00928      0.00000      0.00000      0.11601      0.28396      0.00543      0.03697      1.01789      9.69082      0.78530      8.79045      1.68566     10.47612      1.01789 
    1350      750    6.460e-04     11.85693      0.01937      0.02600      0.00349      0.00996      0.01144      0.12689      0.00095      0.02684      0.04721      0.14162      0.01667      0.00792      0.16252      0.58900      0.02589      0.11162      0.29658      0.89329      0.05169      0.17377      1.44727      4.62446      0.27326      0.81539      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.10448      0.19833      0.00205      0.06920      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.05253      0.25039      0.00665      0.03170      1.23849      9.90311      0.71533      8.99138      1.62706     10.61844      1.23849 
    1350      800    6.460e-04     12.31057      0.00796      0.06668      0.00000      0.00000      0.02010      0.12345      0.01784      0.01196      0.02467      0.07978      0.00000      0.02459      0.17314      0.61664      0.04910      0.15503      0.21700      0.89198      0.06816      0.10812      1.55533      5.12811      0.26759      0.85693      0.00000      0.00000      0.00000      0.00000      0.00000      0.00138      0.00000      0.00000      0.03627      0.16923      0.00731      0.05520      0.00000      0.00000      0.00000      0.00000      0.00209      0.00297      0.00000      0.00000      0.09063      0.25820      0.02452      0.04350      1.15512     10.46415      0.69130      9.46559      1.68986     11.15545      1.15512 
    1350      850    6.460e-04     12.38013      0.00618      0.05123      0.00000      0.00116      0.01963      0.17599      0.00396      0.01155      0.05340      0.19612      0.03005      0.00346      0.15404      0.78322      0.05909      0.18546      0.39595      0.80041      0.08179      0.18553      1.30758      4.90791      0.16034      0.84232      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.03017      0.22477      0.00557      0.01851      0.00000      0.00000      0.00000      0.00000      0.00000      0.00162      0.00000      0.00000      0.04493      0.30075      0.00000      0.04358      1.29387     10.41636      0.66990      9.45388      1.63238     11.08626      1.29387 
    1350      900    6.460e-04     12.57759      0.00643      0.06708      0.00000      0.00408      0.02196      0.27066      0.00274      0.00889      0.02037      0.20113      0.00000      0.01956      0.14352      1.16726      0.03021      0.18074      0.24033      0.83253      0.03408      0.23182      0.94775      5.28658      0.21299      0.83027      0.00000      0.01517      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.03699      0.24067      0.00501      0.03329      0.00000      0.00000      0.00000      0.00000      0.00000      0.00147      0.00000      0.00133      0.08147      0.31926      0.00743      0.03118      1.04336     10.76097      0.77327      9.90063      1.63360     11.53423      1.04336 
    1350      950    6.460e-04     11.64921      0.00894      0.05615      0.00041      0.00901      0.02826      0.13717      0.00000      0.04856      0.08230      0.24446      0.00423      0.03753      0.21524      1.16494      0.01726      0.21785      0.15528      1.01115      0.02828      0.23290      0.88453      4.26924      0.22819      0.87373      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.02428      0.17593      0.00097      0.04108      0.00000      0.00000      0.00000      0.00000      0.00000      0.00249      0.00000      0.00116      0.04946      0.24894      0.02553      0.04736      1.07638      9.95562      0.61721      8.75877      1.81406     10.57282      1.07638 
    1350     1000    6.460e-04     11.90558      0.04017      0.06153      0.01745      0.03072      0.00896      0.16048      0.00949      0.03849      0.06879      0.28254      0.02285      0.07457      0.32932      1.53818      0.06343      0.39201      0.16083      0.72567      0.02965      0.12199      0.72911      4.47191      0.14550      0.66605      0.00000      0.00000      0.00000      0.01691      0.00000      0.01422      0.00000      0.00000      0.00316      0.15869      0.00314      0.05120      0.00002      0.00000      0.00003      0.00000      0.00000      0.00998      0.00000      0.00019      0.03793      0.30797      0.00110      0.04472      1.06664     10.18969      0.64925      9.10945      1.72949     10.83894      1.06664 
    1350     1050    6.460e-04     11.32009      0.02437      0.04918      0.01063      0.00526      0.07571      0.21375      0.00431      0.04381      0.03144      0.45211      0.00773      0.12282      0.18714      1.95417      0.04746      0.36961      0.06947      0.53588      0.00579      0.13573      0.65524      3.73983      0.12385      0.78022      0.00000      0.00326      0.00000      0.00000      0.00000      0.00714      0.00000      0.00000      0.01212      0.14717      0.01336      0.02396      0.00000      0.00146      0.00093      0.00000      0.00000      0.00182      0.00000      0.00000      0.01346      0.19062      0.01892      0.06002      1.18034      9.64549      0.49426      8.36533      1.77442     10.13975      1.18034 
    1350     1100    6.460e-04     10.23304      0.03473      0.09570      0.00000      0.05154      0.03216      0.20729      0.00293      0.05856      0.07220      0.50317      0.00153      0.09806      0.28143      2.18204      0.07668      0.35630      0.07628      0.58952      0.00944      0.03562      0.36638      2.65295      0.08643      0.52830      0.00000      0.00000      0.00000      0.00000      0.00000      0.01256      0.00000      0.00000      0.03544      0.15036      0.00407      0.01892      0.00000      0.00258      0.00000      0.00000      0.00000      0.01207      0.00000      0.00000      0.02045      0.29332      0.00417      0.05620      1.22366      8.39925      0.61013      7.62062      1.38876      9.00938      1.22366 
    1350     1150    6.460e-04      8.97750      0.02769      0.10573      0.01609      0.01168      0.00541      0.24015      0.00361      0.03890      0.04638      0.61320      0.00573      0.13551      0.26442      2.72251      0.04966      0.40794      0.02488      0.23139      0.00667      0.02420      0.23934      1.89241      0.03995      0.30700      0.00000      0.00000      0.00000      0.00000      0.00000      0.00539      0.00000      0.00000      0.00612      0.09849      0.00166      0.01043      0.00000      0.00303      0.00000      0.00000      0.00000      0.00318      0.00000      0.00087      0.00111      0.15062      0.00141      0.02688      1.20783      7.46048      0.30919      6.68148      1.08819      7.76967      1.20783 
    1350     1167    6.460e-04      7.43902      0.00841      0.10040      0.00000      0.03493      0.01173      0.25600      0.00698      0.03293      0.08631      0.55402      0.01973      0.10793      0.18168      1.91649      0.07917      0.40787      0.05403      0.14198      0.02661      0.01552      0.28832      1.81443      0.03976      0.24487      0.00000      0.00000      0.00000      0.00000      0.00000      0.00124      0.00000      0.00000      0.00247      0.02824      0.00973      0.00969      0.00000      0.00000      0.00000      0.00000      0.00149      0.00144      0.00000      0.00000      0.00629      0.15921      0.00000      0.01186      0.77723      6.43013      0.23167      5.61419      1.04761      6.66179      0.77723 
    1350     1183    6.460e-04      7.80481      0.00176      0.14155      0.00064      0.03300      0.02135      0.17245      0.00257      0.07956      0.08846      0.53586      0.03714      0.08841      0.27137      2.25370      0.01852      0.29262      0.03765      0.07740      0.00573      0.00571      0.22030      1.91170      0.01958      0.26734      0.00000      0.00327      0.00000      0.00000      0.00000      0.00142      0.00000      0.00000      0.00482      0.05143      0.00000      0.01808      0.00271      0.01739      0.00000      0.00000      0.00253      0.00566      0.00000      0.00000      0.00412      0.12166      0.00000      0.00734      0.98001      6.58438      0.24042      5.94854      0.87626      6.82480      0.98001 
    1350     1200    6.460e-04      6.90544      0.00653      0.15661      0.00873      0.01750      0.01286      0.25874      0.00218      0.08661      0.13701      0.67942      0.00195      0.10911      0.21660      1.74296      0.05434      0.36479      0.01890      0.07443      0.00135      0.00659      0.14360      1.33444      0.03379      0.26372      0.00000      0.00000      0.00000      0.00000      0.01415      0.00259      0.00000      0.00000      0.00000      0.02972      0.00000      0.00000      0.00183      0.00547      0.00000      0.00000      0.00000      0.01267      0.00000      0.00000      0.00852      0.19812      0.01184      0.02163      0.86615      5.73276      0.30653      5.05515      0.98414      6.03929      0.86615 
    1350     1250    6.460e-04      4.25542      0.00629      0.03503      0.00000      0.01164      0.02570      0.31462      0.00644      0.05044      0.01897      0.23479      0.01379      0.02324      0.09264      0.89933      0.02063      0.19980      0.00435      0.08461      0.00400      0.02380      0.13994      1.07074      0.03916      0.25308      0.00000      0.00000      0.00000      0.00000      0.00000      0.00259      0.00000      0.00000      0.00805      0.06014      0.00678      0.00821      0.00000      0.00004      0.00000      0.00000      0.00000      0.00265      0.00000      0.00106      0.00733      0.07637      0.00000      0.03940      0.46978      3.57304      0.21260      3.08417      0.70147      3.78564      0.46978 
    1350     1265    6.460e-04      7.87951      0.00650      0.06398      0.00157      0.00734      0.01555      0.22099      0.00153      0.05413      0.05930      0.36664      0.01639      0.04250      0.15117      1.74953      0.02110      0.30630      0.00800      0.20482      0.00105      0.03463      0.19920      2.04843      0.01684      0.47579      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00013      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      1.80611      6.07328      0.00013      5.09423      0.97917      6.07340      1.80611 
    1400        1    4.730e-04      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000 
    1400       50    4.730e-04      0.96701      0.02174      0.00000      0.00000      0.00000      0.00242      0.00000      0.00921      0.00000      0.00464      0.00000      0.00127      0.00000      0.00753      0.00000      0.00112      0.00000      0.05229      0.00000      0.00000      0.00000      0.61493      0.00086      0.03846      0.01642      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.13599      0.00000      0.01715      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.02983      0.00000      0.00930      0.00000      0.00385      0.77088      0.19227      0.87022      0.09294      0.96316      0.00385 
    1400      100    4.730e-04      1.71922      0.00000      0.00000      0.00000      0.00000      0.01547      0.00000      0.01045      0.00000      0.02017      0.00000      0.00000      0.00000      0.06716      0.00000      0.00013      0.00000      0.17367      0.00000      0.01995      0.00000      0.78357      0.00985      0.12634      0.00288      0.00000      0.00000      0.00000      0.00000      0.00287      0.00000      0.00000      0.00000      0.36687      0.00000      0.04404      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.04322      0.00000      0.00807      0.00000      0.02450      1.22964      0.46508      1.48285      0.21187      1.69472      0.02450 
    1400      150    4.730e-04      2.79915      0.02679      0.00000      0.00000      0.00000      0.03701      0.00000      0.00234      0.00000      0.00593      0.00000      0.00000      0.00000      0.06120      0.00000      0.00411      0.00000      0.23510      0.00000      0.02685      0.00000      1.57631      0.02280      0.17143      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.35564      0.00295      0.06598      0.00000      0.00000      0.00000      0.00000      0.00000      0.00097      0.00000      0.00000      0.00000      0.15813      0.00000      0.00414      0.00000      0.04145      2.16989      0.58781      2.48284      0.27485      2.75770      0.04145 
    1400      200    4.730e-04      3.90282      0.02174      0.00000      0.01405      0.00000      0.01945      0.00000      0.00221      0.00000      0.00459      0.00000      0.00000      0.00000      0.14026      0.00706      0.00349      0.00000      0.35813      0.01152      0.09480      0.00041      1.99637      0.05330      0.31659      0.00802      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.45918      0.00835      0.04568      0.00096      0.00000      0.00000      0.00000      0.00000      0.00001      0.00000      0.00000      0.00000      0.23831      0.00000      0.00845      0.00000      0.08986      3.05201      0.76094      3.31829      0.49466      3.81295      0.08986 
    1400      250    4.730e-04      4.66208      0.00747      0.00000      0.00000      0.00000      0.01025      0.00000      0.00185      0.00000      0.02719      0.00000      0.00000      0.00000      0.13855      0.00000      0.00642      0.00928      0.41482      0.02879      0.10186      0.00589      2.52982      0.20065      0.26021      0.05252      0.00387      0.01440      0.00000      0.00000      0.00087      0.00000      0.00000      0.00000      0.37539      0.01194      0.02398      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.11120      0.01703      0.02160      0.00000      0.28623      3.79557      0.58028      3.89225      0.48361      4.37585      0.28623 
    1400      300    4.730e-04      5.44679      0.01906      0.00000      0.00000      0.00000      0.02360      0.01127      0.01107      0.00155      0.02361      0.00000      0.00627      0.00000      0.11716      0.01730      0.02186      0.00164      0.48214      0.06446      0.09705      0.00575      2.73521      0.51715      0.42506      0.04188      0.00000      0.00000      0.00000      0.00472      0.00000      0.00000      0.00000      0.00000      0.24323      0.09658      0.04386      0.02307      0.00090      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.14435      0.01266      0.01241      0.00253      0.23942      4.62306      0.58431      4.50865      0.69872      5.20737      0.23942 
    1400      350    4.730e-04      6.50902      0.00000      0.00000      0.00000      0.00000      0.05981      0.05170      0.00292      0.00060      0.02578      0.00155      0.00167      0.00000      0.15761      0.01247      0.03119      0.00107      0.46514      0.15748      0.12175      0.01769      2.86222      0.98518      0.30679      0.12487      0.00000      0.00000      0.00000      0.00000      0.00000      0.00184      0.00000      0.00000      0.34150      0.04111      0.02358      0.02066      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.16602      0.06318      0.04314      0.00277      0.41776      5.38747      0.70380      5.39258      0.69868      6.09127      0.41776 
    1400      400    4.730e-04      7.14860      0.03871      0.00580      0.01033      0.00000      0.10102      0.01619      0.00386      0.00177      0.01088      0.00000      0.00756      0.00000      0.22363      0.02312      0.02990      0.00164      0.38826      0.19885      0.05029      0.06663      3.02585      1.19241      0.41941      0.12389      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.28412      0.10152      0.02344      0.01108      0.00000      0.00000      0.00000      0.00000      0.00000      0.00094      0.00000      0.00000      0.17686      0.02481      0.00610      0.01257      0.56715      5.93999      0.64146      5.81298      0.76847      6.58145      0.56715 
    1400      450    4.730e-04      7.82146      0.00177      0.01398      0.00176      0.00000      0.06300      0.03435      0.01886      0.00411      0.02940      0.00403      0.00000      0.00000      0.12581      0.08040      0.01398      0.01105      0.47603      0.29350      0.07897      0.04667      2.88977      1.75118      0.49152      0.19406      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.23385      0.14499      0.01776      0.01153      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.13866      0.07401      0.00956      0.01792      0.54898      6.62420      0.64828      6.35473      0.91776      7.27248      0.54898 
    1400      500    4.730e-04      9.46554      0.00230      0.01581      0.03361      0.00052      0.06169      0.03286      0.00578      0.00241      0.05558      0.02075      0.00732      0.00328      0.16902      0.16102      0.02957      0.02991      0.69890      0.43701      0.06442      0.08740      2.69534      2.53160      0.47080      0.41798      0.00000      0.00020      0.00000      0.00000      0.00000      0.01239      0.00000      0.00000      0.14262      0.18805      0.05322      0.02468      0.00270      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.10901      0.10721      0.00267      0.01617      0.77175      8.03488      0.65892      7.44405      1.24974      8.69379      0.77175 
    1400      550    4.730e-04      9.57553      0.01234      0.00215      0.00465      0.02535      0.02912      0.08067      0.01135      0.01370      0.03606      0.03614      0.00593      0.00575      0.22308      0.14143      0.02814      0.04471      0.47405      0.52972      0.05254      0.08019      2.43744      2.90323      0.44271      0.42133      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.14724      0.22642      0.04616      0.03992      0.00111      0.00000      0.00000      0.00000      0.00000      0.00207      0.00000      0.00000      0.09975      0.15787      0.00897      0.01185      0.79239      8.04179      0.74135      7.53988      1.24325      8.78314      0.79239 
    1400      600    4.730e-04     10.37559      0.01810      0.01009      0.00000      0.00848      0.01857      0.05662      0.00341      0.00246      0.05709      0.04811      0.00195      0.00000      0.15388      0.19412      0.04118      0.03344      0.52651      0.84729      0.07290      0.15611      2.29294      3.15517      0.31766      0.63782      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.07946      0.31308      0.00777      0.02651      0.00338      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.06878      0.21591      0.00682      0.02897      0.97102      8.65389      0.75067      8.05910      1.34546      9.40456      0.97102 
    1400      650    4.730e-04     11.26114      0.00244      0.03621      0.00117      0.00905      0.05619      0.08666      0.00435      0.03296      0.02984      0.03910      0.00000      0.00601      0.16097      0.28528      0.02617      0.06558      0.42824      0.69949      0.07849      0.16645      2.33278      4.12626      0.36409      0.63764      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.08826      0.11276      0.01162      0.03151      0.00000      0.00000      0.00000      0.00000      0.00000      0.00168      0.00000      0.00180      0.13879      0.21311      0.02617      0.04818      0.91184      9.67543      0.67387      8.83806      1.51125     10.34930      0.91184 
    1400      700    4.730e-04     11.18376      0.02435      0.04123      0.00150      0.00000      0.01189      0.06028      0.00000      0.01503      0.02043      0.02673      0.01910      0.05880      0.17136      0.54970      0.02062      0.04614      0.44904      0.75427      0.04576      0.12213      1.63576      4.16915      0.30783      0.85753      0.00000      0.00000      0.00000      0.00000      0.00344      0.00291      0.00000      0.00000      0.07610      0.25347      0.00750      0.03545      0.00000      0.00000      0.00000      0.00000      0.00000      0.00292      0.00000      0.00000      0.07002      0.24517      0.00178      0.05383      1.02253      9.40864      0.75260      8.56821      1.59302     10.16124      1.02253 
    1400      750    4.730e-04     11.39444      0.00771      0.02791      0.00000      0.00390      0.01431      0.14121      0.00154      0.02299      0.04832      0.07254      0.00724      0.02777      0.15967      0.55329      0.02318      0.07964      0.32475      0.76307      0.09612      0.09384      1.67744      4.47855      0.25538      0.78861      0.00000      0.00142      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.06663      0.17512      0.00580      0.03512      0.00000      0.00000      0.00000      0.00000      0.00000      0.00003      0.00000      0.00000      0.09504      0.21270      0.00102      0.03105      1.10152      9.66898      0.62394      8.81972      1.47320     10.29292      1.10152 
    1400      800    4.730e-04     11.88168      0.00977      0.08407      0.00098      0.01564      0.06161      0.19307      0.00195      0.03545      0.02978      0.12850      0.00115      0.02405      0.13805      0.38093      0.02803      0.15862      0.30093      0.86892      0.04114      0.20010      1.54574      4.56653      0.30720      0.86270      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.02761      0.16250      0.01394      0.02024      0.00000      0.00000      0.00000      0.00000      0.00066      0.00102      0.00000      0.00000      0.12514      0.40708      0.00316      0.02508      1.11034      9.98491      0.78643      9.03189      1.73944     10.77134      1.11034 
    1400      850    4.730e-04     12.40035      0.01442      0.03782      0.00000      0.01572      0.02837      0.11980      0.00271      0.03896      0.03631      0.14261      0.00393      0.02685      0.12035      0.54555      0.03924      0.13136      0.28817      0.85278      0.04813      0.19102      1.16462      5.37314      0.18899      1.16579      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00058      0.03248      0.20083      0.00109      0.03618      0.00000      0.00301      0.00000      0.00000      0.00335      0.00000      0.00000      0.00000      0.02268      0.30777      0.00196      0.03467      1.17912     10.57664      0.64459      9.29407      1.92716     11.22123      1.17912 
    1400      900    4.730e-04     12.06337      0.01525      0.05303      0.00221      0.00359      0.01192      0.11837      0.01541      0.03535      0.07282      0.15138      0.00685      0.02233      0.15446      0.79836      0.00903      0.19153      0.20483      1.05308      0.02235      0.18171      1.26734      4.85315      0.19464      0.87921      0.00000      0.00085      0.00000      0.00000      0.00280      0.00937      0.00000      0.00000      0.05857      0.16094      0.00348      0.05163      0.00000      0.00000      0.00000      0.00000      0.00000      0.00171      0.00000      0.00000      0.04191      0.25114      0.01434      0.02271      1.12572     10.31821      0.61944      9.28128      1.65637     10.93765      1.12572 
    1400      950    4.730e-04     11.69964      0.00702      0.02655      0.00000      0.00105      0.00819      0.20522      0.00041      0.05039      0.02953      0.19655      0.00225      0.01745      0.12617      0.89075      0.01635      0.16313      0.25193      0.85764      0.02717      0.18923      1.00385      4.80095      0.11388      0.98631      0.00000      0.00000      0.00000      0.00000      0.00000      0.00002      0.00000      0.00000      0.03592      0.14262      0.01527      0.03313      0.00000      0.00000      0.00000      0.00000      0.00000      0.00620      0.00000      0.00000      0.03235      0.25079      0.00429      0.04297      1.16413      9.97196      0.56355      8.87225      1.66327     10.53552      1.16413 
    1400     1000    4.730e-04     12.19038      0.00603      0.03276      0.00000      0.00139      0.00584      0.27158      0.00413      0.01749      0.02813      0.28940      0.00336      0.02942      0.11166      1.19135      0.04847      0.18724      0.19921      0.87714      0.04253      0.15854      0.86228      4.77212      0.15627      0.71933      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.07808      0.13126      0.00275      0.03853      0.00000      0.00000      0.00000      0.00000      0.00000      0.01485      0.00000      0.00000      0.10485      0.35386      0.00410      0.04290      1.40353     10.01566      0.77119      9.33041      1.45644     10.78685      1.40353 
    1400     1050    4.730e-04     11.88333      0.01470      0.08878      0.00116      0.00700      0.00510      0.15859      0.00300      0.04758      0.07418      0.29947      0.01041      0.05736      0.16893      1.41099      0.03810      0.34160      0.12285      0.93534      0.03364      0.17247      0.68499      4.54516      0.17506      0.76084      0.00000      0.00000      0.00000      0.00081      0.00000      0.00000      0.00000      0.00000      0.00919      0.15351      0.00000      0.03012      0.00000      0.00323      0.00000      0.00000      0.00000      0.00556      0.00134      0.00000      0.01548      0.20503      0.00162      0.05034      1.24981     10.15729      0.47624      8.90107      1.73245     10.63352      1.24981 
    1400     1100    4.730e-04     11.18086      0.04281      0.08393      0.00000      0.02179      0.00394      0.25496      0.00241      0.04632      0.05803      0.38100      0.03058      0.04213      0.17864      1.91879      0.03499      0.47730      0.05930      0.57270      0.03279      0.11106      0.53507      3.58135      0.12307      0.79079      0.00000      0.00000      0.00000      0.00000      0.00276      0.00331      0.00000      0.00000      0.01735      0.16022      0.00000      0.04598      0.00000      0.00366      0.00000      0.00000      0.00000      0.00407      0.00000      0.00000      0.01844      0.35273      0.00108      0.05454      1.13296      9.38377      0.66413      8.23306      1.81484     10.04790      1.13296 
    1400     1150    4.730e-04      9.89748      0.00154      0.10941      0.00000      0.00327      0.01570      0.24459      0.00789      0.04419      0.06205      0.42092      0.01018      0.10126      0.28112      2.09963      0.07768      0.41644      0.11805      0.40278      0.01719      0.08842      0.26600      2.82661      0.07844      0.48740      0.00000      0.01995      0.00000      0.00000      0.00008      0.01366      0.00000      0.00000      0.03275      0.18953      0.00000      0.02309      0.00168      0.00372      0.00000      0.00000      0.00000      0.01323      0.00000      0.00000      0.06095      0.21302      0.00038      0.02335      1.12136      8.18073      0.59539      7.39696      1.37916      8.77612      1.12136 
