# Percent efficiencies for sum of all SR bins, each SR bin, SR bin groups:
   msbot   mchi10    xsec (pb)      all SRs          SR1          SR2          SR3          SR4          SR5          SR6          SR7          SR8          SR9         SR10         SR11         SR12         SR13         SR14         SR15         SR16         SR17         SR18         SR19         SR20         SR21         SR22         SR23         SR24         SR25         SR26         SR27         SR28         SR29         SR30         SR31         SR32         SR33         SR34         SR35         SR36         SR37         SR38         SR39         SR40         SR41         SR42         SR43         SR44         SR45         SR46         SR47         SR48         SR49    hadronSRs    leptonSRs     shortSRs      longSRs      1DTkSRs  multiDTkSRs 
    1300     1200    8.870e-04      0.54168      0.00531      0.00002      0.00794      0.01520      0.00822      0.02384      0.01758      0.08596      0.00000      0.00000      0.00000      0.00168      0.00475      0.00214      0.00455      0.01838      0.00000      0.01597      0.00503      0.02672      0.02158      0.02371      0.03827      0.11395      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00927      0.00339      0.00367      0.01674      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00909      0.01026      0.00745      0.01539      0.02562      0.44078      0.07527      0.13756      0.37850      0.51605      0.02562 
    1300     1215    8.870e-04      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000 
    1350        1    6.460e-04      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000 
    1350       50    6.460e-04      5.81516      0.00000      0.00000      0.00268      0.00000      0.05489      0.00000      0.01266      0.00000      0.00000      0.00000      0.00319      0.00000      0.16342      0.00352      0.02809      0.00000      0.16437      0.00464      0.02771      0.00000      2.68753      0.06455      0.53207      0.02003      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.36221      0.00000      0.08212      0.00000      0.00000      0.00000      0.00000      0.00000      0.00933      0.00000      0.00000      0.00000      0.36964      0.00770      0.08179      0.00717      1.12585      3.76935      0.91996      3.89180      0.79751      4.68931      1.12585 
    1350      100    6.460e-04     10.79541      0.00000      0.00000      0.00185      0.00000      0.05388      0.00000      0.00946      0.00000      0.00981      0.00000      0.00427      0.00000      0.24150      0.00000      0.05695      0.00000      0.22400      0.00734      0.05090      0.00000      4.51859      0.05587      0.96006      0.03194      0.00713      0.00000      0.00000      0.00000      0.00184      0.00000      0.00000      0.00000      0.48140      0.00000      0.14081      0.00000      0.00352      0.00000      0.00000      0.00000      0.00587      0.00000      0.00222      0.00000      0.73216      0.00829      0.13633      0.00000      3.04941      6.22643      1.51957      6.35120      1.39480      7.74600      3.04941 
    1350      150    6.460e-04     11.97849      0.03179      0.00000      0.00370      0.00000      0.05915      0.00000      0.02627      0.00000      0.00000      0.00000      0.00000      0.00000      0.24207      0.00000      0.07007      0.00000      0.18777      0.00000      0.06875      0.00000      4.74400      0.03039      1.32277      0.00864      0.00000      0.00000      0.00000      0.00000      0.00214      0.00000      0.00000      0.00000      0.45037      0.00318      0.17334      0.00000      0.00000      0.00000      0.00038      0.00000      0.00209      0.00000      0.00000      0.00000      0.73546      0.00368      0.23482      0.00000      3.57766      6.79537      1.60545      6.49209      1.90873      8.40083      3.57766 
    1350      200    6.460e-04     11.83442      0.00000      0.00000      0.00367      0.00000      0.06915      0.00170      0.04051      0.00170      0.01990      0.00000      0.00586      0.00000      0.22427      0.00000      0.08140      0.00000      0.21602      0.00119      0.08334      0.00000      4.31167      0.02868      1.64759      0.02419      0.00497      0.00000      0.00000      0.00000      0.00299      0.00000      0.00000      0.00000      0.52385      0.00479      0.14919      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00329      0.00000      0.68574      0.00000      0.25031      0.00507      3.44340      6.76084      1.63019      6.09491      2.29611      8.39102      3.44340 
    1350      250    6.460e-04     10.98874      0.00429      0.00000      0.00227      0.00000      0.02233      0.00282      0.03181      0.00027      0.00000      0.00000      0.00000      0.00000      0.20169      0.00077      0.13047      0.00663      0.21135      0.00000      0.10844      0.00579      4.01388      0.06396      1.70852      0.05302      0.00157      0.00000      0.00194      0.00000      0.00000      0.00000      0.00373      0.00000      0.36360      0.00691      0.17587      0.00694      0.00000      0.00000      0.00309      0.00000      0.00000      0.00000      0.00214      0.00000      0.70165      0.02433      0.27637      0.01388      2.83841      6.56831      1.58202      5.61915      2.53117      8.15032      2.83841 
    1350      300    6.460e-04     10.88140      0.00000      0.00000      0.00009      0.00000      0.04586      0.00000      0.01415      0.00000      0.01480      0.00000      0.00851      0.00000      0.20989      0.00267      0.11588      0.00858      0.16288      0.01243      0.09562      0.01267      4.09088      0.06308      1.82734      0.12792      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.35786      0.00802      0.17070      0.01161      0.00266      0.00000      0.00000      0.00000      0.00000      0.00000      0.00388      0.00000      0.67528      0.00870      0.24132      0.00516      2.58296      6.81325      1.48520      5.65502      2.64343      8.29844      2.58296 
    1350      350    6.460e-04      9.45567      0.00306      0.00000      0.00000      0.00166      0.00946      0.00000      0.01463      0.00197      0.01349      0.00376      0.00522      0.00000      0.16811      0.01283      0.13175      0.01296      0.15072      0.01203      0.04801      0.01448      3.37862      0.14653      1.80604      0.15628      0.00000      0.00000      0.00000      0.00000      0.00462      0.00000      0.00000      0.00000      0.33935      0.00304      0.16323      0.01915      0.00000      0.00000      0.00158      0.00200      0.00620      0.00000      0.00018      0.00000      0.45982      0.01530      0.25043      0.01913      2.08006      6.09160      1.28401      4.72692      2.64869      7.37561      2.08006 
    1350      400    6.460e-04      8.94653      0.00000      0.00000      0.00300      0.00000      0.03545      0.00000      0.01432      0.00492      0.00756      0.00000      0.00249      0.00000      0.15743      0.00608      0.08287      0.01678      0.11663      0.01021      0.06901      0.02509      2.75070      0.20605      1.98229      0.32591      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.29670      0.01260      0.17446      0.03096      0.00000      0.00000      0.00201      0.00000      0.00139      0.00000      0.00000      0.00009      0.45975      0.02196      0.33140      0.04725      1.75116      5.81681      1.37857      4.08252      3.11285      7.19537      1.75116 
    1350      450    6.460e-04      8.03142      0.00000      0.00317      0.00324      0.00000      0.03588      0.01175      0.02010      0.01732      0.01964      0.00000      0.00000      0.00178      0.13593      0.02134      0.12196      0.02435      0.09607      0.00996      0.06673      0.01692      2.40102      0.25836      1.65292      0.39307      0.00412      0.00000      0.00000      0.00000      0.00262      0.00000      0.00000      0.00000      0.24260      0.05973      0.16115      0.06926      0.00286      0.00000      0.00000      0.00000      0.00000      0.00000      0.00305      0.00000      0.35010      0.05875      0.27235      0.06707      1.42626      5.31151      1.29365      3.71389      2.89127      6.60516      1.42626 
    1350      500    6.460e-04      7.48279      0.00746      0.00133      0.00000      0.00763      0.03913      0.00000      0.03023      0.00776      0.00000      0.00000      0.00522      0.00000      0.17520      0.04103      0.06691      0.02097      0.09875      0.02161      0.03764      0.00832      2.00001      0.33857      1.65654      0.64324      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00970      0.00000      0.20872      0.03966      0.14624      0.07395      0.00000      0.00000      0.00000      0.00142      0.00000      0.00000      0.00000      0.00000      0.36299      0.04738      0.27310      0.06699      1.04509      5.20754      1.23016      3.38186      3.05584      6.43770      1.04509 
    1350      550    6.460e-04      6.67644      0.00000      0.00000      0.00235      0.00000      0.01507      0.00000      0.00877      0.00873      0.00237      0.00000      0.00000      0.00305      0.10081      0.01348      0.10803      0.03897      0.07768      0.01597      0.05477      0.01616      1.75767      0.39318      1.38419      0.65049      0.00000      0.00000      0.00000      0.00000      0.00225      0.00000      0.00000      0.00000      0.18844      0.03966      0.14398      0.03936      0.00000      0.00000      0.00000      0.00000      0.00500      0.00000      0.00000      0.00000      0.29425      0.06927      0.22700      0.11159      0.90390      4.65175      1.12080      2.97509      2.79746      5.77254      0.90390 
    1350      600    6.460e-04      5.83132      0.00000      0.00162      0.00326      0.00000      0.02484      0.00502      0.01699      0.00391      0.01152      0.00725      0.00000      0.00000      0.10499      0.03334      0.12028      0.06147      0.04851      0.00423      0.03103      0.02164      1.37404      0.37145      1.25347      0.69260      0.00000      0.00000      0.00000      0.00202      0.00409      0.00000      0.00000      0.00000      0.09876      0.06869      0.11476      0.05193      0.00000      0.00000      0.00094      0.00000      0.00789      0.00000      0.00000      0.00256      0.19449      0.07160      0.18586      0.09271      0.74352      4.19147      0.89633      2.43236      2.65544      5.08780      0.74352 
    1350      650    6.460e-04      5.36539      0.00341      0.00000      0.00000      0.00000      0.01701      0.00413      0.01578      0.01797      0.00827      0.00000      0.00000      0.00171      0.10106      0.00051      0.08908      0.08842      0.03331      0.01012      0.02184      0.02989      1.07945      0.44631      1.21492      0.76045      0.00000      0.00000      0.00000      0.00154      0.00000      0.00370      0.00291      0.00000      0.11117      0.01592      0.06282      0.09023      0.00000      0.00000      0.00169      0.00000      0.00000      0.00000      0.00000      0.00000      0.16217      0.05783      0.16134      0.10428      0.64613      3.94365      0.77561      2.05438      2.66488      4.71926      0.64613 
    1350      700    6.460e-04      4.84016      0.00367      0.00304      0.00688      0.00000      0.01450      0.00757      0.01732      0.00503      0.00000      0.00000      0.00231      0.00413      0.06428      0.04253      0.10456      0.09873      0.05196      0.01323      0.02468      0.01345      0.92483      0.36288      0.96278      0.80943      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00048      0.07224      0.06112      0.07345      0.08002      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.13981      0.10111      0.13357      0.14138      0.49919      3.53779      0.80318      1.86278      2.47819      4.34097      0.49919 
    1350      750    6.460e-04      4.51978      0.00264      0.00000      0.00000      0.00000      0.02417      0.00000      0.01178      0.01861      0.01164      0.00000      0.00221      0.00763      0.10136      0.04503      0.08430      0.07847      0.03362      0.00000      0.01206      0.01838      0.75636      0.36995      0.97560      0.82070      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.05852      0.01968      0.06818      0.09944      0.00000      0.00000      0.00000      0.00204      0.00341      0.00000      0.00000      0.00545      0.09838      0.03771      0.08275      0.16003      0.50967      3.37451      0.63560      1.56248      2.44763      4.01011      0.50967 
    1350      800    6.460e-04      3.87839      0.00000      0.00000      0.00000      0.00381      0.01020      0.00564      0.00807      0.02668      0.00000      0.00000      0.00000      0.00000      0.06225      0.05508      0.09127      0.09153      0.03118      0.01366      0.01742      0.00763      0.55412      0.38705      0.71168      0.76501      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.03688      0.03947      0.06636      0.11728      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.09543      0.07362      0.09457      0.13692      0.37557      2.84228      0.66054      1.36459      2.13824      3.50283      0.37557 
    1350      850    6.460e-04      3.60283      0.00000      0.00000      0.00000      0.00000      0.00782      0.01735      0.01597      0.02324      0.00341      0.01672      0.00002      0.00290      0.05123      0.03899      0.09658      0.12036      0.02282      0.00003      0.01312      0.00438      0.49803      0.30996      0.59984      0.80610      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.04796      0.04229      0.04925      0.10061      0.00598      0.00000      0.00479      0.00164      0.00000      0.00179      0.00000      0.00230      0.07270      0.03915      0.07546      0.13446      0.37556      2.64888      0.57840      1.17624      2.05104      3.22727      0.37556 
    1350      900    6.460e-04      3.27915      0.00000      0.00000      0.00315      0.00000      0.02410      0.00000      0.01310      0.04271      0.00000      0.00000      0.00000      0.00088      0.08522      0.05438      0.07773      0.16598      0.00000      0.00000      0.01218      0.02661      0.43732      0.26817      0.45717      0.74151      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00244      0.04011      0.03610      0.04074      0.08967      0.00000      0.00000      0.00151      0.00000      0.00000      0.00176      0.00000      0.00354      0.04043      0.06836      0.06314      0.15422      0.32692      2.41021      0.54201      1.05595      1.89628      2.95222      0.32692 
    1350      950    6.460e-04      2.78197      0.00000      0.00000      0.00595      0.00411      0.01334      0.02828      0.01293      0.01975      0.00677      0.00000      0.00331      0.00527      0.05950      0.06837      0.06935      0.17916      0.00503      0.01822      0.00568      0.00752      0.28182      0.23697      0.41568      0.65752      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01601      0.03177      0.05144      0.07543      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00236      0.04814      0.07294      0.03072      0.13878      0.20981      2.10456      0.46760      0.88717      1.68499      2.57216      0.20981 
    1350     1000    6.460e-04      2.34687      0.00342      0.00506      0.00453      0.00634      0.01670      0.00793      0.00584      0.02317      0.00000      0.00000      0.00347      0.00600      0.04620      0.09613      0.09013      0.20418      0.00519      0.00623      0.00321      0.00002      0.26930      0.21568      0.30438      0.52893      0.00000      0.00000      0.00000      0.00000      0.00000      0.00348      0.00000      0.00000      0.01789      0.01949      0.02387      0.04437      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.04481      0.04841      0.02487      0.10458      0.16304      1.85205      0.33177      0.80595      1.37788      2.18383      0.16304 
    1350     1050    6.460e-04      1.85687      0.00339      0.00000      0.00000      0.00000      0.00502      0.01979      0.02428      0.01557      0.00000      0.00545      0.00000      0.00123      0.06786      0.09181      0.06605      0.21760      0.01334      0.00063      0.00545      0.01137      0.18970      0.16769      0.19227      0.36520      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00273      0.00543      0.01625      0.02324      0.05102      0.00000      0.00000      0.00212      0.00001      0.00000      0.00000      0.00000      0.00082      0.01311      0.02772      0.04759      0.06957      0.13354      1.46372      0.25961      0.62720      1.09612      1.72333      0.13354 
    1350     1100    6.460e-04      1.24943      0.00000      0.00319      0.00000      0.00000      0.01442      0.01105      0.01636      0.04999      0.00000      0.00374      0.00000      0.00822      0.08237      0.06664      0.07234      0.21707      0.00648      0.00000      0.00000      0.00000      0.05107      0.09481      0.09915      0.15680      0.00000      0.00562      0.00235      0.00189      0.00000      0.00000      0.00000      0.00130      0.02013      0.00553      0.01666      0.04354      0.00000      0.00000      0.00000      0.00119      0.00000      0.00402      0.00000      0.00000      0.00971      0.01204      0.02119      0.06144      0.08914      0.95369      0.20660      0.39081      0.76948      1.16029      0.08914 
    1350     1150    6.460e-04      0.54892      0.00000      0.00000      0.00000      0.00179      0.00000      0.00827      0.01011      0.01307      0.00000      0.00023      0.00000      0.01241      0.03691      0.06451      0.03600      0.09929      0.00000      0.00000      0.00000      0.00000      0.01430      0.02415      0.01316      0.07014      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00363      0.01279      0.00547      0.02606      0.00444      0.00000      0.00000      0.00194      0.00000      0.00000      0.00000      0.00320      0.00000      0.01001      0.01440      0.04097      0.02165      0.40433      0.12293      0.17924      0.34802      0.52726      0.02165 
    1350     1167    6.460e-04      0.44688      0.01375      0.00000      0.00000      0.00478      0.00000      0.00454      0.00532      0.01192      0.00960      0.00000      0.00000      0.00299      0.01511      0.02309      0.02345      0.07864      0.00000      0.00000      0.00000      0.00000      0.02758      0.03061      0.01373      0.06825      0.00000      0.00287      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00328      0.00440      0.00584      0.02277      0.00000      0.00366      0.00000      0.00231      0.00000      0.00657      0.00000      0.00180      0.00000      0.01124      0.00564      0.01847      0.02468      0.33335      0.08886      0.15630      0.26591      0.42221      0.02468 
    1350     1183    6.460e-04      0.53860      0.00000      0.00000      0.00000      0.00183      0.00681      0.01770      0.01161      0.03205      0.00393      0.00023      0.00000      0.00147      0.02669      0.02720      0.01425      0.09539      0.00000      0.00000      0.00270      0.00000      0.03121      0.03001      0.03102      0.08648      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00361      0.00000      0.00000      0.01478      0.01064      0.00000      0.00000      0.00000      0.00000      0.00000      0.00206      0.00000      0.00000      0.01401      0.00120      0.00501      0.03223      0.03448      0.42059      0.08354      0.16104      0.34308      0.50412      0.03448 
    1350     1200    6.460e-04      0.58989      0.00188      0.00205      0.00188      0.00265      0.01033      0.01198      0.00196      0.05918      0.00000      0.00056      0.00382      0.00389      0.02088      0.02423      0.03020      0.08568      0.00000      0.00000      0.00000      0.00463      0.01184      0.03366      0.02039      0.12017      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01224      0.00551      0.02407      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00325      0.00000      0.00635      0.00935      0.01007      0.02572      0.04147      0.45186      0.09656      0.14536      0.40306      0.54842      0.04147 
    1350     1250    6.460e-04      0.53115      0.00761      0.00726      0.01597      0.00952      0.01462      0.03004      0.01664      0.07047      0.00000      0.00310      0.00193      0.00110      0.01251      0.00714      0.00000      0.01539      0.00000      0.00000      0.00840      0.01118      0.02351      0.03787      0.01564      0.10041      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00224      0.00025      0.00554      0.00939      0.00000      0.00000      0.00000      0.00314      0.00000      0.00000      0.00000      0.00000      0.00981      0.01270      0.01021      0.03741      0.03015      0.41032      0.09068      0.16866      0.33234      0.50100      0.03015 
    1350     1265    6.460e-04      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000 
    1400        1    4.730e-04      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000 
    1400       50    4.730e-04      5.76762      0.02015      0.00000      0.00000      0.00000      0.03588      0.00858      0.00579      0.00000      0.00368      0.00000      0.00187      0.00000      0.12379      0.00202      0.04896      0.00000      0.14997      0.01478      0.03816      0.00000      2.69164      0.10613      0.49816      0.01452      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00350      0.00000      0.30538      0.01262      0.08272      0.00000      0.00007      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.45874      0.00692      0.07555      0.00369      1.05438      3.76408      0.94916      3.94034      0.77291      4.71324      1.05438 
    1400      100    4.730e-04     10.33646      0.01267      0.00000      0.00245      0.00000      0.09314      0.00000      0.00752      0.00000      0.01030      0.00223      0.00096      0.00000      0.23307      0.00395      0.04564      0.00000      0.33352      0.00000      0.05793      0.00000      4.26096      0.01803      0.94124      0.01236      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.43054      0.00270      0.15094      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.67890      0.00885      0.16688      0.00000      2.86167      6.03597      1.43882      6.08887      1.38592      7.47478      2.86167 
    1400      150    4.730e-04     11.76281      0.00149      0.00000      0.00000      0.00000      0.05146      0.00000      0.03109      0.00000      0.01307      0.00000      0.00712      0.00000      0.23858      0.00219      0.06408      0.00000      0.18969      0.00000      0.06714      0.00470      4.40251      0.01591      1.32152      0.01618      0.00000      0.00000      0.00000      0.00000      0.00216      0.00000      0.00000      0.00000      0.55108      0.01000      0.14414      0.00127      0.00410      0.00000      0.00000      0.00000      0.00720      0.00000      0.00193      0.00000      0.81209      0.00572      0.20238      0.00155      3.59247      6.42673      1.74361      6.30723      1.86311      8.17034      3.59247 
    1400      200    4.730e-04     11.95079      0.00712      0.00000      0.00124      0.00000      0.03928      0.00000      0.01649      0.00247      0.01446      0.00000      0.00031      0.00000      0.26680      0.00413      0.05474      0.00224      0.23749      0.00557      0.09130      0.00000      4.56877      0.04542      1.45688      0.03321      0.00000      0.00000      0.00000      0.00000      0.00546      0.00000      0.00000      0.00000      0.56152      0.00116      0.15927      0.00000      0.00000      0.00000      0.00225      0.00000      0.00003      0.00000      0.00001      0.00000      0.76156      0.00000      0.23166      0.00793      3.37201      6.84793      1.73085      6.51878      2.05999      8.57878      3.37201 
    1400      250    4.730e-04     11.17174      0.00400      0.00000      0.00053      0.00000      0.05195      0.00000      0.02056      0.00138      0.00478      0.00000      0.01245      0.00000      0.20610      0.00482      0.06761      0.00134      0.23318      0.00347      0.10279      0.00390      3.98618      0.05467      1.72932      0.06524      0.00000      0.00000      0.00160      0.00000      0.00003      0.00000      0.00000      0.00000      0.40425      0.01234      0.18436      0.01472      0.00440      0.00000      0.00000      0.00000      0.00588      0.00000      0.00000      0.00000      0.68015      0.00209      0.28018      0.01002      3.01746      6.55427      1.60001      5.65830      2.49598      8.15428      3.01746 
    1400      300    4.730e-04     10.35144      0.00374      0.00000      0.00424      0.00000      0.03663      0.00000      0.01669      0.00259      0.00000      0.00000      0.00554      0.00348      0.19760      0.00000      0.09950      0.00591      0.18915      0.00493      0.05946      0.01093      3.66771      0.07466      1.65517      0.09332      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00444      0.00000      0.38526      0.00912      0.20865      0.02307      0.00270      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.54654      0.03508      0.25787      0.02051      2.72695      6.13126      1.49324      5.15313      2.47137      7.62449      2.72695 
    1400      350    4.730e-04      9.95522      0.00000      0.00000      0.00000      0.00215      0.02647      0.00332      0.00892      0.00122      0.01183      0.00000      0.00248      0.00000      0.19371      0.00936      0.10084      0.01130      0.14774      0.00312      0.07473      0.01206      3.44026      0.19360      1.86099      0.18692      0.00221      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.34095      0.02279      0.12573      0.01677      0.00000      0.00000      0.00149      0.00000      0.00272      0.00000      0.00000      0.00000      0.53249      0.01534      0.25562      0.02374      2.32436      6.29100      1.33986      4.94590      2.68496      7.63086      2.32436 
    1400      400    4.730e-04      8.82539      0.00000      0.00275      0.00000      0.00209      0.02154      0.00000      0.01101      0.01027      0.00650      0.00000      0.00694      0.00000      0.16597      0.00272      0.13904      0.02293      0.12937      0.00449      0.06245      0.01868      2.79129      0.20962      1.87312      0.28630      0.00240      0.00000      0.00000      0.00000      0.00287      0.00000      0.00185      0.00000      0.31325      0.02537      0.19503      0.02707      0.00000      0.00000      0.00000      0.00000      0.00305      0.00000      0.00000      0.00000      0.40559      0.03281      0.20571      0.04264      1.80067      5.76708      1.25764      4.11959      2.90513      7.02472      1.80067 
    1400      450    4.730e-04      8.51706      0.00172      0.00000      0.00256      0.00353      0.02486      0.00222      0.01545      0.00654      0.00981      0.00000      0.00191      0.00675      0.13428      0.01890      0.13225      0.02425      0.11125      0.02958      0.07256      0.01647      2.75818      0.34847      1.72453      0.41698      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.19555      0.02952      0.19307      0.04713      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.40198      0.03854      0.27607      0.06603      1.40614      5.86304      1.24788      4.10486      3.00607      7.11093      1.40614 
    1400      500    4.730e-04      7.42132      0.00000      0.00000      0.00384      0.00000      0.01839      0.00000      0.02505      0.02619      0.00000      0.00000      0.00338      0.00260      0.11210      0.01053      0.09739      0.03607      0.05458      0.01508      0.05886      0.00492      2.28479      0.31172      1.52865      0.54075      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00170      0.17702      0.03362      0.15538      0.02820      0.00445      0.00000      0.00187      0.00000      0.00520      0.00000      0.00307      0.00000      0.32615      0.04834      0.24896      0.08436      1.16810      5.13491      1.11831      3.40199      2.85123      6.25322      1.16810 
    1400      550    4.730e-04      6.94629      0.00000      0.00000      0.00000      0.00000      0.01745      0.00566      0.01342      0.00555      0.00000      0.00000      0.00000      0.00000      0.11276      0.03904      0.11415      0.03749      0.04080      0.01233      0.04262      0.02441      1.85948      0.34128      1.55581      0.66445      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.17379      0.03067      0.12691      0.07588      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00104      0.00000      0.20461      0.07269      0.21490      0.08818      1.07091      4.88670      0.98868      2.91057      2.96481      5.87538      1.07091 
    1400      600    4.730e-04      6.24720      0.00000      0.00000      0.00000      0.00021      0.02326      0.01037      0.03647      0.02015      0.00556      0.00000      0.00321      0.00000      0.10935      0.03309      0.08576      0.03896      0.09266      0.00000      0.05221      0.00337      1.54244      0.32322      1.44075      0.78841      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.09101      0.05317      0.08881      0.07305      0.00000      0.00000      0.00279      0.00000      0.00176      0.00000      0.00000      0.00000      0.24436      0.04818      0.17140      0.10434      0.75888      4.60946      0.87887      2.57843      2.90990      5.48833      0.75888 
    1400      650    4.730e-04      5.63575      0.00611      0.00000      0.00000      0.00000      0.01413      0.00677      0.01542      0.00727      0.00000      0.00000      0.00000      0.00414      0.07245      0.01534      0.06362      0.07160      0.06014      0.01234      0.03946      0.01684      1.35010      0.32941      1.16825      0.76218      0.00000      0.00000      0.00000      0.00000      0.00000      0.00283      0.00000      0.00000      0.11373      0.03402      0.09114      0.06796      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00206      0.17154      0.07585      0.14636      0.13861      0.77607      4.01558      0.84411      2.26477      2.59492      4.85968      0.77607 
    1400      700    4.730e-04      5.12945      0.00000      0.00000      0.00000      0.00349      0.01212      0.00250      0.01432      0.01789      0.00396      0.00000      0.00005      0.00492      0.08628      0.02902      0.09086      0.10559      0.05754      0.00000      0.03296      0.02229      0.93727      0.43806      1.05934      0.88410      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00531      0.09173      0.06598      0.11336      0.05357      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.15533      0.06533      0.12571      0.12081      0.52976      3.80255      0.79713      1.94511      2.65458      4.59969      0.52976 
